"contig_name","platon","rfplasmid","plascope","plasmid_count","classification"
"GCA_013729295.1_ASM1372929v1_113","chromosome","chromosome","unclassified",0,"chromosome"
"GCA_013729295.1_ASM1372929v1_114","chromosome","chromosome","chromosome",0,"chromosome"
"GCA_013729295.1_ASM1372929v1_115","chromosome","chromosome","chromosome",0,"chromosome"
"GCA_013729295.1_ASM1372929v1_116","chromosome","plasmid","unclassified",1,"chromosome"
"GCA_013729295.1_ASM1372929v1_117","chromosome","chromosome","chromosome",0,"chromosome"
"GCA_013729295.1_ASM1372929v1_118","chromosome","chromosome","chromosome",0,"chromosome"
"GCA_013729295.1_ASM1372929v1_119","chromosome","chromosome","unclassified",0,"chromosome"
"GCA_013729295.1_ASM1372929v1_12","chromosome","chromosome","chromosome",0,"chromosome"
"GCA_013729295.1_ASM1372929v1_120","chromosome","chromosome","chromosome",0,"chromosome"
"GCA_013729295.1_ASM1372929v1_121","chromosome","chromosome","unclassified",0,"chromosome"
"GCA_013729295.1_ASM1372929v1_122","chromosome","chromosome","unclassified",0,"chromosome"
"GCA_013729295.1_ASM1372929v1_123","chromosome","chromosome","chromosome",0,"chromosome"
"GCA_013729295.1_ASM1372929v1_124","chromosome","chromosome","chromosome",0,"chromosome"
"GCA_013729295.1_ASM1372929v1_125","chromosome","chromosome","chromosome",0,"chromosome"
"GCA_013729295.1_ASM1372929v1_126","chromosome","chromosome","chromosome",0,"chromosome"
"GCA_013729295.1_ASM1372929v1_127","chromosome","chromosome","chromosome",0,"chromosome"
"GCA_013729295.1_ASM1372929v1_128","chromosome","chromosome","chromosome",0,"chromosome"
"GCA_013729295.1_ASM1372929v1_129","chromosome","chromosome","unclassified",0,"chromosome"
"GCA_013729295.1_ASM1372929v1_13","chromosome","chromosome","chromosome",0,"chromosome"
"GCA_013729295.1_ASM1372929v1_130","chromosome","chromosome","chromosome",0,"chromosome"
"GCA_013729295.1_ASM1372929v1_131","chromosome","chromosome","unclassified",0,"chromosome"
"GCA_013729295.1_ASM1372929v1_132","chromosome","chromosome","unclassified",0,"chromosome"
"GCA_013729295.1_ASM1372929v1_133","chromosome","chromosome","unclassified",0,"chromosome"
"GCA_013729295.1_ASM1372929v1_134","chromosome","chromosome","chromosome",0,"chromosome"
"GCA_013729295.1_ASM1372929v1_135","chromosome","chromosome","chromosome",0,"chromosome"
"GCA_013729295.1_ASM1372929v1_136","chromosome","chromosome","chromosome",0,"chromosome"
"GCA_013729295.1_ASM1372929v1_137","chromosome","chromosome","unclassified",0,"chromosome"
"GCA_013729295.1_ASM1372929v1_138","chromosome","chromosome","unclassified",0,"chromosome"
"GCA_013729295.1_ASM1372929v1_139","chromosome","chromosome","chromosome",0,"chromosome"
"GCA_013729295.1_ASM1372929v1_14","chromosome","chromosome","chromosome",0,"chromosome"
"GCA_013729295.1_ASM1372929v1_140","chromosome","chromosome","chromosome",0,"chromosome"
"GCA_013729295.1_ASM1372929v1_141","chromosome","chromosome","chromosome",0,"chromosome"
"GCA_013729295.1_ASM1372929v1_142","chromosome","chromosome","plasmid",1,"chromosome"
"GCA_013729295.1_ASM1372929v1_143","chromosome","chromosome","chromosome",0,"chromosome"
"GCA_013729295.1_ASM1372929v1_144","chromosome","chromosome","unclassified",0,"chromosome"
"GCA_013729295.1_ASM1372929v1_145","chromosome","chromosome","unclassified",0,"chromosome"
"GCA_013729295.1_ASM1372929v1_146","chromosome","chromosome","unclassified",0,"chromosome"
"GCA_013729295.1_ASM1372929v1_147","chromosome","chromosome","chromosome",0,"chromosome"
"GCA_013729295.1_ASM1372929v1_148","chromosome","chromosome","unclassified",0,"chromosome"
"GCA_013729295.1_ASM1372929v1_149","chromosome","chromosome","chromosome",0,"chromosome"
"GCA_013729295.1_ASM1372929v1_15","chromosome","chromosome","chromosome",0,"chromosome"
"GCA_013729295.1_ASM1372929v1_150","chromosome","chromosome","unclassified",0,"chromosome"
"GCA_013729295.1_ASM1372929v1_151","chromosome","chromosome","chromosome",0,"chromosome"
"GCA_013729295.1_ASM1372929v1_16","chromosome","chromosome","chromosome",0,"chromosome"
"GCA_013729295.1_ASM1372929v1_17","chromosome","chromosome","chromosome",0,"chromosome"
"GCA_013729295.1_ASM1372929v1_18","chromosome","chromosome","chromosome",0,"chromosome"
"GCA_013729295.1_ASM1372929v1_19","chromosome","chromosome","chromosome",0,"chromosome"
"GCA_013729295.1_ASM1372929v1_2","chromosome","chromosome","chromosome",0,"chromosome"
"GCA_013729295.1_ASM1372929v1_20","chromosome","chromosome","chromosome",0,"chromosome"
"GCA_013729295.1_ASM1372929v1_21","chromosome","chromosome","chromosome",0,"chromosome"
"GCA_013729295.1_ASM1372929v1_22","chromosome","chromosome","chromosome",0,"chromosome"
"GCA_013729295.1_ASM1372929v1_23","chromosome","chromosome","chromosome",0,"chromosome"
"GCA_013729295.1_ASM1372929v1_24","chromosome","chromosome","chromosome",0,"chromosome"
"GCA_013729295.1_ASM1372929v1_25","chromosome","chromosome","chromosome",0,"chromosome"
"GCA_013729295.1_ASM1372929v1_26","chromosome","chromosome","chromosome",0,"chromosome"
"GCA_013729295.1_ASM1372929v1_27","chromosome","chromosome","chromosome",0,"chromosome"
"GCA_013729295.1_ASM1372929v1_28","chromosome","chromosome","chromosome",0,"chromosome"
"GCA_013729295.1_ASM1372929v1_29","chromosome","chromosome","chromosome",0,"chromosome"
"GCA_013729295.1_ASM1372929v1_3","chromosome","chromosome","chromosome",0,"chromosome"
"GCA_013729295.1_ASM1372929v1_30","chromosome","chromosome","chromosome",0,"chromosome"
"GCA_013729295.1_ASM1372929v1_31","chromosome","chromosome","chromosome",0,"chromosome"
"GCA_013729295.1_ASM1372929v1_32","chromosome","chromosome","chromosome",0,"chromosome"
"GCA_013729295.1_ASM1372929v1_33","chromosome","chromosome","chromosome",0,"chromosome"
"GCA_013729295.1_ASM1372929v1_34","chromosome","chromosome","chromosome",0,"chromosome"
"GCA_013729295.1_ASM1372929v1_35","plasmid","plasmid","plasmid",3,"plasmid"
"GCA_013729295.1_ASM1372929v1_36","chromosome","chromosome","chromosome",0,"chromosome"
"GCA_013729295.1_ASM1372929v1_37","chromosome","chromosome","chromosome",0,"chromosome"
"GCA_013729295.1_ASM1372929v1_38","chromosome","chromosome","chromosome",0,"chromosome"
"GCA_013729295.1_ASM1372929v1_39","chromosome","chromosome","chromosome",0,"chromosome"
"GCA_013729295.1_ASM1372929v1_4","chromosome","chromosome","chromosome",0,"chromosome"
"GCA_013729295.1_ASM1372929v1_40","chromosome","chromosome","chromosome",0,"chromosome"
"GCA_013729295.1_ASM1372929v1_41","chromosome","chromosome","chromosome",0,"chromosome"
"GCA_013729295.1_ASM1372929v1_42","chromosome","chromosome","chromosome",0,"chromosome"
"GCA_013729295.1_ASM1372929v1_43","chromosome","chromosome","chromosome",0,"chromosome"
"GCA_013729295.1_ASM1372929v1_44","chromosome","chromosome","chromosome",0,"chromosome"
"GCA_013729295.1_ASM1372929v1_45","chromosome","chromosome","chromosome",0,"chromosome"
"GCA_013729295.1_ASM1372929v1_46","chromosome","chromosome","chromosome",0,"chromosome"
"GCA_013729295.1_ASM1372929v1_47","chromosome","chromosome","chromosome",0,"chromosome"
"GCA_013729295.1_ASM1372929v1_48","chromosome","chromosome","chromosome",0,"chromosome"
"GCA_013729295.1_ASM1372929v1_49","chromosome","chromosome","chromosome",0,"chromosome"
"GCA_013729295.1_ASM1372929v1_5","chromosome","chromosome","chromosome",0,"chromosome"
"GCA_013729295.1_ASM1372929v1_50","chromosome","plasmid","plasmid",2,"plasmid"
"GCA_013729295.1_ASM1372929v1_51","chromosome","chromosome","chromosome",0,"chromosome"
"GCA_013729295.1_ASM1372929v1_52","chromosome","chromosome","chromosome",0,"chromosome"
"GCA_013729295.1_ASM1372929v1_53","chromosome","chromosome","chromosome",0,"chromosome"
"GCA_013729295.1_ASM1372929v1_54","chromosome","chromosome","chromosome",0,"chromosome"
"GCA_013729295.1_ASM1372929v1_55","chromosome","chromosome","chromosome",0,"chromosome"
"GCA_013729295.1_ASM1372929v1_56","chromosome","chromosome","chromosome",0,"chromosome"
"GCA_013729295.1_ASM1372929v1_57","chromosome","chromosome","chromosome",0,"chromosome"
"GCA_013729295.1_ASM1372929v1_58","plasmid","plasmid","plasmid",3,"plasmid"
"GCA_013729295.1_ASM1372929v1_59","chromosome","chromosome","chromosome",0,"chromosome"
"GCA_013729295.1_ASM1372929v1_6","chromosome","chromosome","chromosome",0,"chromosome"
"GCA_013729295.1_ASM1372929v1_60","chromosome","chromosome","chromosome",0,"chromosome"
"GCA_013729295.1_ASM1372929v1_61","chromosome","chromosome","chromosome",0,"chromosome"
"GCA_013729295.1_ASM1372929v1_62","chromosome","chromosome","chromosome",0,"chromosome"
"GCA_013729295.1_ASM1372929v1_63","chromosome","chromosome","chromosome",0,"chromosome"
"GCA_013729295.1_ASM1372929v1_64","chromosome","chromosome","chromosome",0,"chromosome"
"GCA_013729295.1_ASM1372929v1_65","chromosome","chromosome","chromosome",0,"chromosome"
"GCA_013729295.1_ASM1372929v1_66","chromosome","chromosome","chromosome",0,"chromosome"
"GCA_013729295.1_ASM1372929v1_67","chromosome","chromosome","chromosome",0,"chromosome"
"GCA_013729295.1_ASM1372929v1_68","chromosome","chromosome","chromosome",0,"chromosome"
"GCA_013729295.1_ASM1372929v1_69","chromosome","chromosome","chromosome",0,"chromosome"
"GCA_013729295.1_ASM1372929v1_7","chromosome","chromosome","chromosome",0,"chromosome"
"GCA_013729295.1_ASM1372929v1_70","chromosome","chromosome","chromosome",0,"chromosome"
"GCA_013729295.1_ASM1372929v1_71","chromosome","plasmid","plasmid",2,"plasmid"
"GCA_013729295.1_ASM1372929v1_72","plasmid","plasmid","plasmid",3,"plasmid"
"GCA_013729295.1_ASM1372929v1_73","chromosome","chromosome","chromosome",0,"chromosome"
"GCA_013729295.1_ASM1372929v1_74","chromosome","chromosome","chromosome",0,"chromosome"
"GCA_013729295.1_ASM1372929v1_75","plasmid","plasmid","plasmid",3,"plasmid"
"GCA_013729295.1_ASM1372929v1_76","chromosome","chromosome","chromosome",0,"chromosome"
"GCA_013729295.1_ASM1372929v1_77","plasmid","plasmid","plasmid",3,"plasmid"
"GCA_013729295.1_ASM1372929v1_78","chromosome","chromosome","chromosome",0,"chromosome"
"GCA_013729295.1_ASM1372929v1_79","chromosome","chromosome","chromosome",0,"chromosome"
"GCA_013729295.1_ASM1372929v1_8","chromosome","chromosome","chromosome",0,"chromosome"
"GCA_013729295.1_ASM1372929v1_80","chromosome","chromosome","chromosome",0,"chromosome"
"GCA_013729295.1_ASM1372929v1_81","chromosome","chromosome","chromosome",0,"chromosome"
"GCA_013729295.1_ASM1372929v1_82","chromosome","chromosome","chromosome",0,"chromosome"
"GCA_013729295.1_ASM1372929v1_83","chromosome","chromosome","chromosome",0,"chromosome"
"GCA_013729295.1_ASM1372929v1_84","chromosome","chromosome","chromosome",0,"chromosome"
"GCA_013729295.1_ASM1372929v1_85","chromosome","chromosome","plasmid",1,"chromosome"
"GCA_013729295.1_ASM1372929v1_86","chromosome","chromosome","chromosome",0,"chromosome"
"GCA_013729295.1_ASM1372929v1_87","chromosome","chromosome","plasmid",1,"chromosome"
"GCA_013729295.1_ASM1372929v1_88","chromosome","chromosome","chromosome",0,"chromosome"
"GCA_013729295.1_ASM1372929v1_89","chromosome","chromosome","chromosome",0,"chromosome"
"GCA_013729295.1_ASM1372929v1_9","chromosome","chromosome","chromosome",0,"chromosome"
"GCA_013729295.1_ASM1372929v1_90","chromosome","plasmid","chromosome",1,"chromosome"
"GCA_013729295.1_ASM1372929v1_91","chromosome","chromosome","chromosome",0,"chromosome"
"GCA_013729295.1_ASM1372929v1_92","chromosome","chromosome","chromosome",0,"chromosome"
"GCA_013729295.1_ASM1372929v1_93","chromosome","chromosome","unclassified",0,"chromosome"
"GCA_013729295.1_ASM1372929v1_94","chromosome","chromosome","chromosome",0,"chromosome"
"GCA_013729295.1_ASM1372929v1_95","chromosome","chromosome","chromosome",0,"chromosome"
"GCA_013729295.1_ASM1372929v1_96","chromosome","chromosome","chromosome",0,"chromosome"
"GCA_013729295.1_ASM1372929v1_97","chromosome","chromosome","chromosome",0,"chromosome"
"GCA_013729295.1_ASM1372929v1_98","chromosome","plasmid","unclassified",1,"chromosome"
"GCA_013729295.1_ASM1372929v1_99","chromosome","chromosome","chromosome",0,"chromosome"
"GCA_013729535.1_ASM1372953v1_1","chromosome","chromosome","chromosome",0,"chromosome"
"GCA_013729535.1_ASM1372953v1_10","chromosome","chromosome","chromosome",0,"chromosome"
"GCA_013729535.1_ASM1372953v1_100","chromosome","chromosome","chromosome",0,"chromosome"
"GCA_013729535.1_ASM1372953v1_101","chromosome","plasmid","chromosome",1,"chromosome"
"GCA_013729535.1_ASM1372953v1_102","chromosome","chromosome","chromosome",0,"chromosome"
"GCA_013729535.1_ASM1372953v1_103","chromosome","chromosome","chromosome",0,"chromosome"
"GCA_013729535.1_ASM1372953v1_104","chromosome","chromosome","chromosome",0,"chromosome"
"GCA_013729535.1_ASM1372953v1_105","chromosome","chromosome","chromosome",0,"chromosome"
"GCA_013729535.1_ASM1372953v1_106","chromosome","chromosome","chromosome",0,"chromosome"
"GCA_013729535.1_ASM1372953v1_107","chromosome","chromosome","unclassified",0,"chromosome"
"GCA_013729535.1_ASM1372953v1_108","chromosome","chromosome","chromosome",0,"chromosome"
"GCA_013729535.1_ASM1372953v1_109","chromosome","chromosome","chromosome",0,"chromosome"
"GCA_013729535.1_ASM1372953v1_11","chromosome","chromosome","chromosome",0,"chromosome"
"GCA_013729535.1_ASM1372953v1_110","chromosome","chromosome","unclassified",0,"chromosome"
"GCA_013729535.1_ASM1372953v1_111","chromosome","chromosome","chromosome",0,"chromosome"
"GCA_013729535.1_ASM1372953v1_112","chromosome","chromosome","chromosome",0,"chromosome"
"GCA_013729535.1_ASM1372953v1_113","chromosome","chromosome","chromosome",0,"chromosome"
"GCA_013729535.1_ASM1372953v1_114","chromosome","chromosome","chromosome",0,"chromosome"
"GCA_013729535.1_ASM1372953v1_115","chromosome","chromosome","unclassified",0,"chromosome"
"GCA_013729535.1_ASM1372953v1_116","chromosome","chromosome","chromosome",0,"chromosome"
"GCA_013729535.1_ASM1372953v1_117","chromosome","chromosome","chromosome",0,"chromosome"
"GCA_013729535.1_ASM1372953v1_118","chromosome","chromosome","chromosome",0,"chromosome"
"GCA_013729535.1_ASM1372953v1_119","chromosome","plasmid","unclassified",1,"chromosome"
"GCA_013729535.1_ASM1372953v1_12","chromosome","chromosome","chromosome",0,"chromosome"
"GCA_013729535.1_ASM1372953v1_120","chromosome","chromosome","chromosome",0,"chromosome"
"GCA_013729535.1_ASM1372953v1_121","chromosome","chromosome","chromosome",0,"chromosome"
"GCA_013729535.1_ASM1372953v1_122","chromosome","chromosome","unclassified",0,"chromosome"
"GCA_013729535.1_ASM1372953v1_123","chromosome","chromosome","chromosome",0,"chromosome"
"GCA_013729535.1_ASM1372953v1_124","chromosome","chromosome","chromosome",0,"chromosome"
"GCA_013729535.1_ASM1372953v1_125","chromosome","chromosome","chromosome",0,"chromosome"
"GCA_013729535.1_ASM1372953v1_126","chromosome","chromosome","chromosome",0,"chromosome"
"GCA_013729535.1_ASM1372953v1_127","chromosome","chromosome","chromosome",0,"chromosome"
"GCA_013729535.1_ASM1372953v1_128","chromosome","chromosome","chromosome",0,"chromosome"
"GCA_013729535.1_ASM1372953v1_129","chromosome","chromosome","unclassified",0,"chromosome"
"GCA_013729535.1_ASM1372953v1_13","chromosome","chromosome","chromosome",0,"chromosome"
"GCA_013729535.1_ASM1372953v1_130","chromosome","chromosome","chromosome",0,"chromosome"
"GCA_013729535.1_ASM1372953v1_131","chromosome","chromosome","chromosome",0,"chromosome"
"GCA_013729535.1_ASM1372953v1_132","chromosome","chromosome","chromosome",0,"chromosome"
"GCA_013729535.1_ASM1372953v1_133","chromosome","chromosome","chromosome",0,"chromosome"
"GCA_013729535.1_ASM1372953v1_134","chromosome","chromosome","unclassified",0,"chromosome"
"GCA_013729535.1_ASM1372953v1_135","chromosome","chromosome","chromosome",0,"chromosome"
"GCA_013729535.1_ASM1372953v1_136","chromosome","chromosome","chromosome",0,"chromosome"
"GCA_013729535.1_ASM1372953v1_137","chromosome","chromosome","unclassified",0,"chromosome"
"GCA_013729535.1_ASM1372953v1_138","chromosome","chromosome","chromosome",0,"chromosome"
"GCA_013729535.1_ASM1372953v1_139","chromosome","chromosome","chromosome",0,"chromosome"
"GCA_013729535.1_ASM1372953v1_14","chromosome","chromosome","chromosome",0,"chromosome"
"GCA_013729535.1_ASM1372953v1_140","chromosome","chromosome","chromosome",0,"chromosome"
"GCA_013729535.1_ASM1372953v1_15","chromosome","chromosome","chromosome",0,"chromosome"
"GCA_013729535.1_ASM1372953v1_16","chromosome","chromosome","chromosome",0,"chromosome"
"GCA_013729535.1_ASM1372953v1_17","chromosome","chromosome","chromosome",0,"chromosome"
"GCA_013729535.1_ASM1372953v1_18","chromosome","chromosome","chromosome",0,"chromosome"
"GCA_013729535.1_ASM1372953v1_19","chromosome","chromosome","chromosome",0,"chromosome"
"GCA_013729535.1_ASM1372953v1_2","chromosome","chromosome","chromosome",0,"chromosome"
"GCA_013729535.1_ASM1372953v1_20","chromosome","chromosome","chromosome",0,"chromosome"
"GCA_013729535.1_ASM1372953v1_21","chromosome","chromosome","chromosome",0,"chromosome"
"GCA_013729535.1_ASM1372953v1_22","chromosome","chromosome","chromosome",0,"chromosome"
"GCA_013729535.1_ASM1372953v1_23","chromosome","chromosome","chromosome",0,"chromosome"
"GCA_013729535.1_ASM1372953v1_24","chromosome","chromosome","chromosome",0,"chromosome"
"GCA_013729535.1_ASM1372953v1_25","chromosome","chromosome","chromosome",0,"chromosome"
"GCA_013729535.1_ASM1372953v1_26","chromosome","chromosome","chromosome",0,"chromosome"
"GCA_013729535.1_ASM1372953v1_27","chromosome","chromosome","chromosome",0,"chromosome"
"GCA_013729535.1_ASM1372953v1_28","chromosome","chromosome","chromosome",0,"chromosome"
"GCA_013729535.1_ASM1372953v1_29","plasmid","plasmid","plasmid",3,"plasmid"
"GCA_013729535.1_ASM1372953v1_3","chromosome","chromosome","chromosome",0,"chromosome"
"GCA_013729535.1_ASM1372953v1_30","chromosome","chromosome","chromosome",0,"chromosome"
"GCA_013729535.1_ASM1372953v1_31","plasmid","plasmid","plasmid",3,"plasmid"
"GCA_013729535.1_ASM1372953v1_32","chromosome","chromosome","chromosome",0,"chromosome"
"GCA_013729535.1_ASM1372953v1_33","chromosome","chromosome","chromosome",0,"chromosome"
"GCA_013729535.1_ASM1372953v1_34","chromosome","chromosome","chromosome",0,"chromosome"
"GCA_013729535.1_ASM1372953v1_35","chromosome","chromosome","chromosome",0,"chromosome"
"GCA_013729535.1_ASM1372953v1_36","chromosome","chromosome","chromosome",0,"chromosome"
"GCA_013729535.1_ASM1372953v1_37","chromosome","chromosome","chromosome",0,"chromosome"
"GCA_013729535.1_ASM1372953v1_38","chromosome","chromosome","chromosome",0,"chromosome"
"GCA_013729535.1_ASM1372953v1_39","chromosome","plasmid","chromosome",1,"chromosome"
"GCA_013729535.1_ASM1372953v1_4","chromosome","chromosome","chromosome",0,"chromosome"
"GCA_013729535.1_ASM1372953v1_40","chromosome","chromosome","chromosome",0,"chromosome"
"GCA_013729535.1_ASM1372953v1_41","chromosome","chromosome","chromosome",0,"chromosome"
"GCA_013729535.1_ASM1372953v1_42","chromosome","chromosome","chromosome",0,"chromosome"
"GCA_013729535.1_ASM1372953v1_43","chromosome","chromosome","chromosome",0,"chromosome"
"GCA_013729535.1_ASM1372953v1_44","chromosome","chromosome","chromosome",0,"chromosome"
"GCA_013729535.1_ASM1372953v1_45","chromosome","chromosome","chromosome",0,"chromosome"
"GCA_013729535.1_ASM1372953v1_46","chromosome","chromosome","chromosome",0,"chromosome"
"GCA_013729535.1_ASM1372953v1_47","chromosome","chromosome","chromosome",0,"chromosome"
"GCA_013729535.1_ASM1372953v1_48","plasmid","plasmid","plasmid",3,"plasmid"
"GCA_013729535.1_ASM1372953v1_49","chromosome","chromosome","chromosome",0,"chromosome"
"GCA_013729535.1_ASM1372953v1_5","chromosome","chromosome","chromosome",0,"chromosome"
"GCA_013729535.1_ASM1372953v1_50","chromosome","chromosome","chromosome",0,"chromosome"
"GCA_013729535.1_ASM1372953v1_51","chromosome","chromosome","chromosome",0,"chromosome"
"GCA_013729535.1_ASM1372953v1_52","chromosome","chromosome","chromosome",0,"chromosome"
"GCA_013729535.1_ASM1372953v1_53","chromosome","chromosome","chromosome",0,"chromosome"
"GCA_013729535.1_ASM1372953v1_54","chromosome","chromosome","chromosome",0,"chromosome"
"GCA_013729535.1_ASM1372953v1_55","chromosome","chromosome","chromosome",0,"chromosome"
"GCA_013729535.1_ASM1372953v1_56","chromosome","chromosome","chromosome",0,"chromosome"
"GCA_013729535.1_ASM1372953v1_57","chromosome","chromosome","chromosome",0,"chromosome"
"GCA_013729535.1_ASM1372953v1_58","chromosome","chromosome","chromosome",0,"chromosome"
"GCA_013729535.1_ASM1372953v1_59","chromosome","chromosome","unclassified",0,"chromosome"
"GCA_013729535.1_ASM1372953v1_6","chromosome","chromosome","chromosome",0,"chromosome"
"GCA_013729535.1_ASM1372953v1_60","chromosome","chromosome","chromosome",0,"chromosome"
"GCA_013729535.1_ASM1372953v1_61","chromosome","chromosome","unclassified",0,"chromosome"
"GCA_013729535.1_ASM1372953v1_62","chromosome","chromosome","chromosome",0,"chromosome"
"GCA_013729535.1_ASM1372953v1_63","chromosome","chromosome","chromosome",0,"chromosome"
"GCA_013729535.1_ASM1372953v1_64","chromosome","chromosome","chromosome",0,"chromosome"
"GCA_013729535.1_ASM1372953v1_65","chromosome","chromosome","unclassified",0,"chromosome"
"GCA_013729535.1_ASM1372953v1_66","chromosome","chromosome","chromosome",0,"chromosome"
"GCA_013729535.1_ASM1372953v1_67","chromosome","chromosome","chromosome",0,"chromosome"
"GCA_013729535.1_ASM1372953v1_68","chromosome","chromosome","chromosome",0,"chromosome"
"GCA_013729535.1_ASM1372953v1_69","chromosome","chromosome","chromosome",0,"chromosome"
"GCA_013729535.1_ASM1372953v1_7","chromosome","chromosome","chromosome",0,"chromosome"
"GCA_013729535.1_ASM1372953v1_70","chromosome","chromosome","chromosome",0,"chromosome"
"GCA_013729535.1_ASM1372953v1_71","chromosome","chromosome","chromosome",0,"chromosome"
"GCA_013729535.1_ASM1372953v1_72","chromosome","chromosome","chromosome",0,"chromosome"
"GCA_013729535.1_ASM1372953v1_73","chromosome","chromosome","chromosome",0,"chromosome"
"GCA_013729535.1_ASM1372953v1_74","chromosome","chromosome","chromosome",0,"chromosome"
"GCA_013729535.1_ASM1372953v1_75","chromosome","chromosome","chromosome",0,"chromosome"
"GCA_013729535.1_ASM1372953v1_76","chromosome","chromosome","chromosome",0,"chromosome"
"GCA_013729535.1_ASM1372953v1_77","chromosome","chromosome","unclassified",0,"chromosome"
"GCA_013729535.1_ASM1372953v1_78","chromosome","chromosome","chromosome",0,"chromosome"
"GCA_013729535.1_ASM1372953v1_79","chromosome","chromosome","chromosome",0,"chromosome"
"GCA_013729535.1_ASM1372953v1_8","chromosome","chromosome","chromosome",0,"chromosome"
"GCA_013729535.1_ASM1372953v1_80","chromosome","chromosome","chromosome",0,"chromosome"
"GCA_013729535.1_ASM1372953v1_81","chromosome","chromosome","unclassified",0,"chromosome"
"GCA_013729535.1_ASM1372953v1_82","chromosome","chromosome","chromosome",0,"chromosome"
"GCA_013729535.1_ASM1372953v1_83","chromosome","chromosome","chromosome",0,"chromosome"
"GCA_013729535.1_ASM1372953v1_84","chromosome","chromosome","chromosome",0,"chromosome"
"GCA_013729535.1_ASM1372953v1_85","chromosome","chromosome","chromosome",0,"chromosome"
"GCA_013729535.1_ASM1372953v1_86","chromosome","chromosome","chromosome",0,"chromosome"
"GCA_013729535.1_ASM1372953v1_87","chromosome","chromosome","chromosome",0,"chromosome"
"GCA_013729535.1_ASM1372953v1_88","chromosome","chromosome","chromosome",0,"chromosome"
"GCA_013729535.1_ASM1372953v1_89","chromosome","chromosome","chromosome",0,"chromosome"
"GCA_013729535.1_ASM1372953v1_9","chromosome","chromosome","chromosome",0,"chromosome"
"GCA_013729535.1_ASM1372953v1_90","chromosome","chromosome","chromosome",0,"chromosome"
"GCA_013729535.1_ASM1372953v1_91","chromosome","chromosome","chromosome",0,"chromosome"
"GCA_013729535.1_ASM1372953v1_92","chromosome","chromosome","chromosome",0,"chromosome"
"GCA_013729535.1_ASM1372953v1_93","chromosome","chromosome","chromosome",0,"chromosome"
"GCA_013729535.1_ASM1372953v1_94","chromosome","chromosome","unclassified",0,"chromosome"
"GCA_013729535.1_ASM1372953v1_95","chromosome","chromosome","chromosome",0,"chromosome"
"GCA_013729535.1_ASM1372953v1_96","chromosome","chromosome","chromosome",0,"chromosome"
"GCA_013729535.1_ASM1372953v1_97","chromosome","chromosome","unclassified",0,"chromosome"
"GCA_013729535.1_ASM1372953v1_98","chromosome","chromosome","chromosome",0,"chromosome"
"GCA_013729535.1_ASM1372953v1_99","chromosome","chromosome","chromosome",0,"chromosome"
"GCA_013730915.1_ASM1373091v1_1","chromosome","chromosome","chromosome",0,"chromosome"
"GCA_013730915.1_ASM1373091v1_10","chromosome","chromosome","chromosome",0,"chromosome"
"GCA_013730915.1_ASM1373091v1_100","chromosome","chromosome","chromosome",0,"chromosome"
"GCA_013730915.1_ASM1373091v1_101","chromosome","chromosome","chromosome",0,"chromosome"
"GCA_013730915.1_ASM1373091v1_102","chromosome","chromosome","chromosome",0,"chromosome"
"GCA_013730915.1_ASM1373091v1_103","chromosome","chromosome","chromosome",0,"chromosome"
"GCA_013730915.1_ASM1373091v1_104","chromosome","chromosome","chromosome",0,"chromosome"
"GCA_013730915.1_ASM1373091v1_105","chromosome","chromosome","chromosome",0,"chromosome"
"GCA_013730915.1_ASM1373091v1_106","chromosome","chromosome","unclassified",0,"chromosome"
"GCA_013730915.1_ASM1373091v1_11","chromosome","chromosome","chromosome",0,"chromosome"
"GCA_013730915.1_ASM1373091v1_12","chromosome","chromosome","chromosome",0,"chromosome"
"GCA_013730915.1_ASM1373091v1_13","chromosome","chromosome","chromosome",0,"chromosome"
"GCA_013730915.1_ASM1373091v1_14","chromosome","chromosome","chromosome",0,"chromosome"
"GCA_013730915.1_ASM1373091v1_15","plasmid","plasmid","plasmid",3,"plasmid"
"GCA_013730915.1_ASM1373091v1_16","chromosome","chromosome","chromosome",0,"chromosome"
"GCA_013730915.1_ASM1373091v1_17","chromosome","chromosome","chromosome",0,"chromosome"
"GCA_013730915.1_ASM1373091v1_18","chromosome","chromosome","chromosome",0,"chromosome"
"GCA_013730915.1_ASM1373091v1_19","chromosome","chromosome","chromosome",0,"chromosome"
"GCA_013730915.1_ASM1373091v1_2","chromosome","chromosome","chromosome",0,"chromosome"
"GCA_013730915.1_ASM1373091v1_20","chromosome","chromosome","chromosome",0,"chromosome"
"GCA_013730915.1_ASM1373091v1_21","chromosome","chromosome","chromosome",0,"chromosome"
"GCA_013730915.1_ASM1373091v1_22","chromosome","chromosome","chromosome",0,"chromosome"
"GCA_013730915.1_ASM1373091v1_23","chromosome","chromosome","chromosome",0,"chromosome"
"GCA_013730915.1_ASM1373091v1_24","chromosome","chromosome","chromosome",0,"chromosome"
"GCA_013730915.1_ASM1373091v1_25","chromosome","chromosome","chromosome",0,"chromosome"
"GCA_013730915.1_ASM1373091v1_26","chromosome","chromosome","chromosome",0,"chromosome"
"GCA_013730915.1_ASM1373091v1_27","chromosome","chromosome","chromosome",0,"chromosome"
"GCA_013730915.1_ASM1373091v1_28","chromosome","chromosome","chromosome",0,"chromosome"
