"contig_name","platon","rfplasmid","plascope","plasmid_count","classification"
"GCA-013797825.1-ASM1379782v1_202109200955_118_length_889_cov_23.591864","chromosome","chromosome","chromosome",0,"chromosome"
"GCA-013797825.1-ASM1379782v1_202109200955_119_length_875_cov_20.457219","chromosome","chromosome","chromosome",0,"chromosome"
"GCA-013797825.1-ASM1379782v1_202109200955_12_length_154958_cov_10.581376","chromosome","chromosome","chromosome",0,"chromosome"
"GCA-013797825.1-ASM1379782v1_202109200955_120_length_837_cov_11.064789","chromosome","chromosome","chromosome",0,"chromosome"
"GCA-013797825.1-ASM1379782v1_202109200955_121_length_753_cov_17.661342","chromosome","chromosome","chromosome",0,"chromosome"
"GCA-013797825.1-ASM1379782v1_202109200955_122_length_752_cov_61.456000","chromosome","chromosome","chromosome",0,"chromosome"
"GCA-013797825.1-ASM1379782v1_202109200955_123_length_748_cov_116.222222","chromosome","plasmid","unclassified",1,"chromosome"
"GCA-013797825.1-ASM1379782v1_202109200955_124_length_739_cov_18.066993","chromosome","chromosome","chromosome",0,"chromosome"
"GCA-013797825.1-ASM1379782v1_202109200955_125_length_720_cov_72.247892","chromosome","chromosome","unclassified",0,"chromosome"
"GCA-013797825.1-ASM1379782v1_202109200955_126_length_688_cov_20.989305","chromosome","chromosome","chromosome",0,"chromosome"
"GCA-013797825.1-ASM1379782v1_202109200955_127_length_676_cov_10.058288","chromosome","chromosome","chromosome",0,"chromosome"
"GCA-013797825.1-ASM1379782v1_202109200955_128_length_636_cov_20.636542","chromosome","chromosome","chromosome",0,"chromosome"
"GCA-013797825.1-ASM1379782v1_202109200955_129_length_634_cov_17.749507","chromosome","chromosome","chromosome",0,"chromosome"
"GCA-013797825.1-ASM1379782v1_202109200955_13_length_147307_cov_10.593328","chromosome","chromosome","chromosome",0,"chromosome"
"GCA-013797825.1-ASM1379782v1_202109200955_130_length_621_cov_23.431174","chromosome","chromosome","chromosome",0,"chromosome"
"GCA-013797825.1-ASM1379782v1_202109200955_131_length_613_cov_10.491770","chromosome","chromosome","chromosome",0,"chromosome"
"GCA-013797825.1-ASM1379782v1_202109200955_132_length_596_cov_19.652452","chromosome","chromosome","chromosome",0,"chromosome"
"GCA-013797825.1-ASM1379782v1_202109200955_133_length_591_cov_10.250000","chromosome","chromosome","chromosome",0,"chromosome"
"GCA-013797825.1-ASM1379782v1_202109200955_134_length_584_cov_18.568928","chromosome","chromosome","plasmid",1,"chromosome"
"GCA-013797825.1-ASM1379782v1_202109200955_135_length_584_cov_10.109409","chromosome","chromosome","chromosome",0,"chromosome"
"GCA-013797825.1-ASM1379782v1_202109200955_136_length_580_cov_8.139073","chromosome","chromosome","chromosome",0,"chromosome"
"GCA-013797825.1-ASM1379782v1_202109200955_137_length_571_cov_11.078829","chromosome","chromosome","chromosome",0,"chromosome"
"GCA-013797825.1-ASM1379782v1_202109200955_138_length_563_cov_10.456422","chromosome","chromosome","chromosome",0,"chromosome"
"GCA-013797825.1-ASM1379782v1_202109200955_139_length_549_cov_38.409953","chromosome","chromosome","unclassified",0,"chromosome"
"GCA-013797825.1-ASM1379782v1_202109200955_14_length_130185_cov_10.205116","chromosome","chromosome","chromosome",0,"chromosome"
"GCA-013797825.1-ASM1379782v1_202109200955_140_length_546_cov_46.801909","chromosome","plasmid","chromosome",1,"chromosome"
"GCA-013797825.1-ASM1379782v1_202109200955_141_length_524_cov_63.234257","chromosome","chromosome","unclassified",0,"chromosome"
"GCA-013797825.1-ASM1379782v1_202109200955_142_length_524_cov_15.476071","chromosome","chromosome","chromosome",0,"chromosome"
"GCA-013797825.1-ASM1379782v1_202109200955_143_length_516_cov_23.269923","chromosome","chromosome","unclassified",0,"chromosome"
"GCA-013797825.1-ASM1379782v1_202109200955_144_length_515_cov_23.786082","chromosome","chromosome","chromosome",0,"chromosome"
"GCA-013797825.1-ASM1379782v1_202109200955_145_length_514_cov_21.816537","chromosome","chromosome","chromosome",0,"chromosome"
"GCA-013797825.1-ASM1379782v1_202109200955_146_length_510_cov_11.456919","chromosome","chromosome","chromosome",0,"chromosome"
"GCA-013797825.1-ASM1379782v1_202109200955_147_length_510_cov_10.686684","chromosome","chromosome","chromosome",0,"chromosome"
"GCA-013797825.1-ASM1379782v1_202109200955_148_length_508_cov_16.997375","chromosome","chromosome","plasmid",1,"chromosome"
"GCA-013797825.1-ASM1379782v1_202109200955_15_length_122523_cov_10.847765","chromosome","chromosome","chromosome",0,"chromosome"
"GCA-013797825.1-ASM1379782v1_202109200955_16_length_115146_cov_10.294690","chromosome","chromosome","chromosome",0,"chromosome"
"GCA-013797825.1-ASM1379782v1_202109200955_17_length_114426_cov_10.611108","chromosome","chromosome","chromosome",0,"chromosome"
"GCA-013797825.1-ASM1379782v1_202109200955_18_length_106724_cov_10.753239","chromosome","chromosome","chromosome",0,"chromosome"
"GCA-013797825.1-ASM1379782v1_202109200955_19_length_99135_cov_10.448691","chromosome","chromosome","chromosome",0,"chromosome"
"GCA-013797825.1-ASM1379782v1_202109200955_2_length_259155_cov_10.490132","chromosome","chromosome","chromosome",0,"chromosome"
"GCA-013797825.1-ASM1379782v1_202109200955_20_length_98346_cov_10.470825","chromosome","chromosome","chromosome",0,"chromosome"
"GCA-013797825.1-ASM1379782v1_202109200955_21_length_89302_cov_10.440325","chromosome","chromosome","chromosome",0,"chromosome"
"GCA-013797825.1-ASM1379782v1_202109200955_22_length_89113_cov_10.564639","chromosome","chromosome","chromosome",0,"chromosome"
"GCA-013797825.1-ASM1379782v1_202109200955_23_length_88215_cov_10.761727","chromosome","chromosome","chromosome",0,"chromosome"
"GCA-013797825.1-ASM1379782v1_202109200955_24_length_87106_cov_10.654549","chromosome","chromosome","chromosome",0,"chromosome"
"GCA-013797825.1-ASM1379782v1_202109200955_25_length_79852_cov_10.492355","chromosome","chromosome","chromosome",0,"chromosome"
"GCA-013797825.1-ASM1379782v1_202109200955_26_length_75605_cov_9.901229","plasmid","plasmid","plasmid",3,"plasmid"
"GCA-013797825.1-ASM1379782v1_202109200955_27_length_68930_cov_10.379518","chromosome","chromosome","chromosome",0,"chromosome"
"GCA-013797825.1-ASM1379782v1_202109200955_28_length_64591_cov_10.225413","chromosome","chromosome","chromosome",0,"chromosome"
"GCA-013797825.1-ASM1379782v1_202109200955_29_length_61381_cov_10.895990","chromosome","chromosome","chromosome",0,"chromosome"
"GCA-013797825.1-ASM1379782v1_202109200955_3_length_248655_cov_10.374734","chromosome","chromosome","chromosome",0,"chromosome"
"GCA-013797825.1-ASM1379782v1_202109200955_30_length_54132_cov_10.946153","chromosome","chromosome","chromosome",0,"chromosome"
"GCA-013797825.1-ASM1379782v1_202109200955_31_length_52608_cov_10.533317","chromosome","chromosome","chromosome",0,"chromosome"
"GCA-013797825.1-ASM1379782v1_202109200955_32_length_50057_cov_10.766834","chromosome","chromosome","chromosome",0,"chromosome"
"GCA-013797825.1-ASM1379782v1_202109200955_33_length_49509_cov_10.393281","chromosome","chromosome","chromosome",0,"chromosome"
"GCA-013797825.1-ASM1379782v1_202109200955_34_length_47199_cov_10.335783","chromosome","chromosome","chromosome",0,"chromosome"
"GCA-013797825.1-ASM1379782v1_202109200955_35_length_43963_cov_11.192011","chromosome","plasmid","chromosome",1,"chromosome"
"GCA-013797825.1-ASM1379782v1_202109200955_36_length_42814_cov_10.730480","chromosome","chromosome","chromosome",0,"chromosome"
"GCA-013797825.1-ASM1379782v1_202109200955_37_length_41795_cov_10.503720","chromosome","chromosome","chromosome",0,"chromosome"
"GCA-013797825.1-ASM1379782v1_202109200955_38_length_40769_cov_10.546922","chromosome","chromosome","chromosome",0,"chromosome"
"GCA-013797825.1-ASM1379782v1_202109200955_39_length_38092_cov_10.234690","chromosome","chromosome","chromosome",0,"chromosome"
"GCA-013797825.1-ASM1379782v1_202109200955_4_length_236537_cov_10.286122","chromosome","chromosome","chromosome",0,"chromosome"
"GCA-013797825.1-ASM1379782v1_202109200955_40_length_36302_cov_10.901064","chromosome","chromosome","chromosome",0,"chromosome"
"GCA-013797825.1-ASM1379782v1_202109200955_41_length_36047_cov_10.490674","chromosome","chromosome","chromosome",0,"chromosome"
"GCA-013797825.1-ASM1379782v1_202109200955_42_length_35621_cov_10.425903","chromosome","chromosome","chromosome",0,"chromosome"
"GCA-013797825.1-ASM1379782v1_202109200955_43_length_33308_cov_10.354661","chromosome","chromosome","chromosome",0,"chromosome"
"GCA-013797825.1-ASM1379782v1_202109200955_44_length_32136_cov_10.772658","chromosome","chromosome","chromosome",0,"chromosome"
"GCA-013797825.1-ASM1379782v1_202109200955_45_length_30237_cov_10.354932","chromosome","chromosome","chromosome",0,"chromosome"
"GCA-013797825.1-ASM1379782v1_202109200955_46_length_26846_cov_10.291366","chromosome","chromosome","chromosome",0,"chromosome"
"GCA-013797825.1-ASM1379782v1_202109200955_47_length_26735_cov_10.330765","chromosome","chromosome","chromosome",0,"chromosome"
"GCA-013797825.1-ASM1379782v1_202109200955_48_length_25479_cov_13.162749","chromosome","chromosome","chromosome",0,"chromosome"
"GCA-013797825.1-ASM1379782v1_202109200955_49_length_22837_cov_8.210348","plasmid","plasmid","plasmid",3,"plasmid"
"GCA-013797825.1-ASM1379782v1_202109200955_5_length_228145_cov_10.469301","chromosome","chromosome","chromosome",0,"chromosome"
"GCA-013797825.1-ASM1379782v1_202109200955_50_length_21286_cov_10.811475","chromosome","chromosome","chromosome",0,"chromosome"
"GCA-013797825.1-ASM1379782v1_202109200955_51_length_20123_cov_9.898980","chromosome","chromosome","chromosome",0,"chromosome"
"GCA-013797825.1-ASM1379782v1_202109200955_52_length_18509_cov_10.481612","chromosome","chromosome","chromosome",0,"chromosome"
"GCA-013797825.1-ASM1379782v1_202109200955_53_length_17531_cov_10.390715","chromosome","chromosome","chromosome",0,"chromosome"
"GCA-013797825.1-ASM1379782v1_202109200955_54_length_17381_cov_9.053553","chromosome","plasmid","plasmid",2,"plasmid"
"GCA-013797825.1-ASM1379782v1_202109200955_55_length_14767_cov_10.478757","plasmid","plasmid","plasmid",3,"plasmid"
"GCA-013797825.1-ASM1379782v1_202109200955_56_length_14496_cov_10.839376","chromosome","chromosome","chromosome",0,"chromosome"
"GCA-013797825.1-ASM1379782v1_202109200955_57_length_14186_cov_9.931361","chromosome","chromosome","chromosome",0,"chromosome"
"GCA-013797825.1-ASM1379782v1_202109200955_58_length_11406_cov_10.205692","chromosome","chromosome","chromosome",0,"chromosome"
"GCA-013797825.1-ASM1379782v1_202109200955_59_length_10907_cov_8.280056","plasmid","plasmid","plasmid",3,"plasmid"
"GCA-013797825.1-ASM1379782v1_202109200955_6_length_225937_cov_10.759714","chromosome","chromosome","chromosome",0,"chromosome"
"GCA-013797825.1-ASM1379782v1_202109200955_60_length_10431_cov_9.090741","chromosome","chromosome","chromosome",0,"chromosome"
"GCA-013797825.1-ASM1379782v1_202109200955_61_length_10158_cov_10.431363","chromosome","chromosome","chromosome",0,"chromosome"
"GCA-013797825.1-ASM1379782v1_202109200955_62_length_10043_cov_7.985579","chromosome","plasmid","plasmid",2,"plasmid"
"GCA-013797825.1-ASM1379782v1_202109200955_63_length_9421_cov_6.499892","chromosome","plasmid","plasmid",2,"plasmid"
"GCA-013797825.1-ASM1379782v1_202109200955_64_length_9070_cov_7.826792","chromosome","plasmid","plasmid",2,"plasmid"
"GCA-013797825.1-ASM1379782v1_202109200955_65_length_8777_cov_10.426474","chromosome","chromosome","chromosome",0,"chromosome"
"GCA-013797825.1-ASM1379782v1_202109200955_66_length_8622_cov_13.558564","chromosome","chromosome","chromosome",0,"chromosome"
"GCA-013797825.1-ASM1379782v1_202109200955_67_length_8299_cov_11.226260","chromosome","chromosome","chromosome",0,"chromosome"
"GCA-013797825.1-ASM1379782v1_202109200955_68_length_8265_cov_10.521504","chromosome","chromosome","chromosome",0,"chromosome"
"GCA-013797825.1-ASM1379782v1_202109200955_69_length_8209_cov_17.940361","chromosome","plasmid","plasmid",2,"plasmid"
"GCA-013797825.1-ASM1379782v1_202109200955_7_length_218825_cov_10.569516","chromosome","chromosome","chromosome",0,"chromosome"
"GCA-013797825.1-ASM1379782v1_202109200955_70_length_7071_cov_8.305732","plasmid","plasmid","plasmid",3,"plasmid"
"GCA-013797825.1-ASM1379782v1_202109200955_71_length_6438_cov_8.033751","plasmid","plasmid","plasmid",3,"plasmid"
"GCA-013797825.1-ASM1379782v1_202109200955_72_length_6349_cov_10.462231","chromosome","chromosome","chromosome",0,"chromosome"
"GCA-013797825.1-ASM1379782v1_202109200955_73_length_6334_cov_11.596746","chromosome","chromosome","chromosome",0,"chromosome"
"GCA-013797825.1-ASM1379782v1_202109200955_74_length_6093_cov_10.822997","chromosome","chromosome","chromosome",0,"chromosome"
"GCA-013797825.1-ASM1379782v1_202109200955_75_length_6081_cov_12.137219","chromosome","chromosome","chromosome",0,"chromosome"
"GCA-013797825.1-ASM1379782v1_202109200955_76_length_5613_cov_9.665694","chromosome","chromosome","chromosome",0,"chromosome"
"GCA-013797825.1-ASM1379782v1_202109200955_77_length_4597_cov_10.579418","plasmid","plasmid","chromosome",2,"plasmid"
"GCA-013797825.1-ASM1379782v1_202109200955_78_length_4268_cov_7.450616","plasmid","plasmid","plasmid",3,"plasmid"
"GCA-013797825.1-ASM1379782v1_202109200955_79_length_4199_cov_423.967829","plasmid","plasmid","plasmid",3,"plasmid"
"GCA-013797825.1-ASM1379782v1_202109200955_8_length_180434_cov_10.582124","chromosome","chromosome","chromosome",0,"chromosome"
"GCA-013797825.1-ASM1379782v1_202109200955_80_length_4092_cov_13.392938","chromosome","chromosome","chromosome",0,"chromosome"
"GCA-013797825.1-ASM1379782v1_202109200955_81_length_4010_cov_7.551120","plasmid","plasmid","plasmid",3,"plasmid"
"GCA-013797825.1-ASM1379782v1_202109200955_82_length_3423_cov_10.648968","chromosome","chromosome","chromosome",0,"chromosome"
"GCA-013797825.1-ASM1379782v1_202109200955_83_length_3367_cov_12.738272","chromosome","plasmid","chromosome",1,"chromosome"
"GCA-013797825.1-ASM1379782v1_202109200955_84_length_3030_cov_7.882535","plasmid","plasmid","plasmid",3,"plasmid"
"GCA-013797825.1-ASM1379782v1_202109200955_85_length_2759_cov_11.142097","chromosome","chromosome","chromosome",0,"chromosome"
"GCA-013797825.1-ASM1379782v1_202109200955_86_length_2629_cov_11.978817","chromosome","chromosome","chromosome",0,"chromosome"
"GCA-013797825.1-ASM1379782v1_202109200955_87_length_2618_cov_16.240466","plasmid","plasmid","unclassified",2,"plasmid"
"GCA-013797825.1-ASM1379782v1_202109200955_88_length_2435_cov_10.672877","chromosome","chromosome","chromosome",0,"chromosome"
"GCA-013797825.1-ASM1379782v1_202109200955_89_length_2160_cov_10.757501","plasmid","chromosome","plasmid",2,"plasmid"
"GCA-013797825.1-ASM1379782v1_202109200955_9_length_167506_cov_10.548528","chromosome","chromosome","chromosome",0,"chromosome"
"GCA-013797825.1-ASM1379782v1_202109200955_90_length_2070_cov_12.141019","chromosome","chromosome","chromosome",0,"chromosome"
"GCA-013797825.1-ASM1379782v1_202109200955_91_length_2023_cov_18.128692","chromosome","chromosome","chromosome",0,"chromosome"
"GCA-013797825.1-ASM1379782v1_202109200955_92_length_1875_cov_11.138444","chromosome","chromosome","chromosome",0,"chromosome"
"GCA-013797825.1-ASM1379782v1_202109200955_93_length_1692_cov_690.630671","plasmid","plasmid","plasmid",3,"plasmid"
"GCA-013797825.1-ASM1379782v1_202109200955_94_length_1674_cov_29.807369","chromosome","chromosome","chromosome",0,"chromosome"
"GCA-013797825.1-ASM1379782v1_202109200955_95_length_1663_cov_13.296224","chromosome","chromosome","chromosome",0,"chromosome"
"GCA-013797825.1-ASM1379782v1_202109200955_96_length_1467_cov_22.121642","chromosome","chromosome","chromosome",0,"chromosome"
"GCA-013797825.1-ASM1379782v1_202109200955_97_length_1437_cov_11.903053","chromosome","chromosome","chromosome",0,"chromosome"
"GCA-013797825.1-ASM1379782v1_202109200955_98_length_1432_cov_41.508812","chromosome","chromosome","chromosome",0,"chromosome"
"GCA-013797825.1-ASM1379782v1_202109200955_99_length_1366_cov_30.742534","plasmid","plasmid","unclassified",2,"plasmid"
"GCA-013798625.1-ASM1379862v1_202109200955_1_length_766973_cov_46.523727","chromosome","chromosome","chromosome",0,"chromosome"
"GCA-013798625.1-ASM1379862v1_202109200955_10_length_142057_cov_39.424912","chromosome","chromosome","chromosome",0,"chromosome"
"GCA-013798625.1-ASM1379862v1_202109200955_11_length_136884_cov_40.239030","chromosome","chromosome","chromosome",0,"chromosome"
"GCA-013798625.1-ASM1379862v1_202109200955_12_length_129641_cov_41.246017","chromosome","chromosome","chromosome",0,"chromosome"
"GCA-013798625.1-ASM1379862v1_202109200955_13_length_124250_cov_48.499432","chromosome","chromosome","chromosome",0,"chromosome"
"GCA-013798625.1-ASM1379862v1_202109200955_14_length_123509_cov_39.180788","chromosome","chromosome","chromosome",0,"chromosome"
"GCA-013798625.1-ASM1379862v1_202109200955_15_length_109267_cov_48.933474","chromosome","chromosome","chromosome",0,"chromosome"
"GCA-013798625.1-ASM1379862v1_202109200955_16_length_97166_cov_45.219046","chromosome","chromosome","chromosome",0,"chromosome"
"GCA-013798625.1-ASM1379862v1_202109200955_17_length_94793_cov_39.570210","chromosome","chromosome","chromosome",0,"chromosome"
"GCA-013798625.1-ASM1379862v1_202109200955_18_length_53313_cov_39.065876","plasmid","plasmid","plasmid",3,"plasmid"
"GCA-013798625.1-ASM1379862v1_202109200955_19_length_41455_cov_46.814829","chromosome","chromosome","chromosome",0,"chromosome"
"GCA-013798625.1-ASM1379862v1_202109200955_2_length_648358_cov_45.688996","chromosome","chromosome","chromosome",0,"chromosome"
"GCA-013798625.1-ASM1379862v1_202109200955_20_length_40219_cov_40.771561","plasmid","plasmid","plasmid",3,"plasmid"
"GCA-013798625.1-ASM1379862v1_202109200955_21_length_29819_cov_49.989846","chromosome","chromosome","chromosome",0,"chromosome"
"GCA-013798625.1-ASM1379862v1_202109200955_22_length_23794_cov_38.803010","chromosome","chromosome","chromosome",0,"chromosome"
"GCA-013798625.1-ASM1379862v1_202109200955_23_length_20007_cov_40.660361","plasmid","plasmid","plasmid",3,"plasmid"
"GCA-013798625.1-ASM1379862v1_202109200955_24_length_12424_cov_40.057018","plasmid","plasmid","plasmid",3,"plasmid"
"GCA-013798625.1-ASM1379862v1_202109200955_25_length_5103_cov_40.028452","plasmid","plasmid","plasmid",3,"plasmid"
"GCA-013798625.1-ASM1379862v1_202109200955_26_length_4668_cov_303.772163","chromosome","chromosome","chromosome",0,"chromosome"
"GCA-013798625.1-ASM1379862v1_202109200955_27_length_4642_cov_38.520482","chromosome","chromosome","chromosome",0,"chromosome"
"GCA-013798625.1-ASM1379862v1_202109200955_28_length_4269_cov_45.523616","chromosome","chromosome","chromosome",0,"chromosome"
"GCA-013798625.1-ASM1379862v1_202109200955_29_length_3856_cov_42.915057","plasmid","plasmid","unclassified",2,"plasmid"
"GCA-013798625.1-ASM1379862v1_202109200955_3_length_515995_cov_42.404537","chromosome","chromosome","chromosome",0,"chromosome"
"GCA-013798625.1-ASM1379862v1_202109200955_30_length_2018_cov_61.706337","chromosome","chromosome","chromosome",0,"chromosome"
"GCA-013798625.1-ASM1379862v1_202109200955_31_length_1149_cov_35.605410","chromosome","chromosome","chromosome",0,"chromosome"
"GCA-013798625.1-ASM1379862v1_202109200955_32_length_1070_cov_122.527694","chromosome","chromosome","chromosome",0,"chromosome"
"GCA-013798625.1-ASM1379862v1_202109200955_33_length_1041_cov_91.186722","chromosome","plasmid","unclassified",1,"chromosome"
"GCA-013798625.1-ASM1379862v1_202109200955_34_length_781_cov_39.431818","chromosome","chromosome","chromosome",0,"chromosome"
"GCA-013798625.1-ASM1379862v1_202109200955_35_length_768_cov_243.774240","chromosome","plasmid","unclassified",1,"chromosome"
"GCA-013798625.1-ASM1379862v1_202109200955_36_length_751_cov_85.808605","chromosome","plasmid","unclassified",1,"chromosome"
"GCA-013798625.1-ASM1379862v1_202109200955_37_length_740_cov_96.185520","chromosome","chromosome","chromosome",0,"chromosome"
"GCA-013798625.1-ASM1379862v1_202109200955_38_length_595_cov_33.054054","chromosome","chromosome","plasmid",1,"chromosome"
"GCA-013798625.1-ASM1379862v1_202109200955_39_length_541_cov_130.122845","chromosome","chromosome","chromosome",0,"chromosome"
"GCA-013798625.1-ASM1379862v1_202109200955_4_length_485998_cov_47.574453","chromosome","chromosome","chromosome",0,"chromosome"
"GCA-013798625.1-ASM1379862v1_202109200955_5_length_454050_cov_42.496923","chromosome","chromosome","chromosome",0,"chromosome"
"GCA-013798625.1-ASM1379862v1_202109200955_6_length_446998_cov_43.906628","chromosome","chromosome","chromosome",0,"chromosome"
"GCA-013798625.1-ASM1379862v1_202109200955_7_length_216853_cov_38.869007","chromosome","chromosome","chromosome",0,"chromosome"
"GCA-013798625.1-ASM1379862v1_202109200955_8_length_186389_cov_44.643083","chromosome","chromosome","chromosome",0,"chromosome"
"GCA-013798625.1-ASM1379862v1_202109200955_9_length_180521_cov_45.225710","chromosome","chromosome","chromosome",0,"chromosome"
"GCA-013799025.1-ASM1379902v1_202109200955_1_length_1052195_cov_74.114348","chromosome","chromosome","chromosome",0,"chromosome"
"GCA-013799025.1-ASM1379902v1_202109200955_10_length_186121_cov_77.935999","chromosome","chromosome","chromosome",0,"chromosome"
"GCA-013799025.1-ASM1379902v1_202109200955_11_length_175933_cov_77.910893","chromosome","chromosome","chromosome",0,"chromosome"
"GCA-013799025.1-ASM1379902v1_202109200955_12_length_156138_cov_79.091829","chromosome","chromosome","chromosome",0,"chromosome"
"GCA-013799025.1-ASM1379902v1_202109200955_13_length_143046_cov_76.278811","chromosome","chromosome","chromosome",0,"chromosome"
"GCA-013799025.1-ASM1379902v1_202109200955_14_length_110263_cov_78.778928","chromosome","chromosome","chromosome",0,"chromosome"
"GCA-013799025.1-ASM1379902v1_202109200955_15_length_90438_cov_83.215735","chromosome","chromosome","chromosome",0,"chromosome"
"GCA-013799025.1-ASM1379902v1_202109200955_16_length_84612_cov_79.238848","chromosome","chromosome","chromosome",0,"chromosome"
"GCA-013799025.1-ASM1379902v1_202109200955_17_length_75767_cov_77.016158","chromosome","chromosome","chromosome",0,"chromosome"
"GCA-013799025.1-ASM1379902v1_202109200955_18_length_54889_cov_74.424743","chromosome","chromosome","chromosome",0,"chromosome"
"GCA-013799025.1-ASM1379902v1_202109200955_19_length_45892_cov_84.828724","chromosome","chromosome","chromosome",0,"chromosome"
"GCA-013799025.1-ASM1379902v1_202109200955_2_length_389388_cov_76.174375","chromosome","chromosome","chromosome",0,"chromosome"
"GCA-013799025.1-ASM1379902v1_202109200955_20_length_42022_cov_75.348385","chromosome","chromosome","chromosome",0,"chromosome"
"GCA-013799025.1-ASM1379902v1_202109200955_21_length_39598_cov_79.146935","chromosome","chromosome","chromosome",0,"chromosome"
"GCA-013799025.1-ASM1379902v1_202109200955_22_length_36199_cov_87.148026","chromosome","chromosome","chromosome",0,"chromosome"
"GCA-013799025.1-ASM1379902v1_202109200955_23_length_30729_cov_68.692549","chromosome","chromosome","chromosome",0,"chromosome"
"GCA-013799025.1-ASM1379902v1_202109200955_24_length_26216_cov_78.856957","chromosome","chromosome","chromosome",0,"chromosome"
"GCA-013799025.1-ASM1379902v1_202109200955_25_length_15604_cov_77.502158","chromosome","chromosome","chromosome",0,"chromosome"
"GCA-013799025.1-ASM1379902v1_202109200955_26_length_7490_cov_81.176177","chromosome","chromosome","chromosome",0,"chromosome"
"GCA-013799025.1-ASM1379902v1_202109200955_27_length_6092_cov_81.122693","chromosome","chromosome","chromosome",0,"chromosome"
"GCA-013799025.1-ASM1379902v1_202109200955_28_length_3945_cov_63.649431","chromosome","chromosome","chromosome",0,"chromosome"
"GCA-013799025.1-ASM1379902v1_202109200955_29_length_3830_cov_68.002665","chromosome","chromosome","chromosome",0,"chromosome"
"GCA-013799025.1-ASM1379902v1_202109200955_3_length_389338_cov_74.980301","chromosome","chromosome","chromosome",0,"chromosome"
"GCA-013799025.1-ASM1379902v1_202109200955_30_length_1852_cov_67.912676","chromosome","chromosome","chromosome",0,"chromosome"
"GCA-013799025.1-ASM1379902v1_202109200955_31_length_1231_cov_163.111785","chromosome","chromosome","unclassified",0,"chromosome"
"GCA-013799025.1-ASM1379902v1_202109200955_32_length_1053_cov_285.018443","chromosome","chromosome","chromosome",0,"chromosome"
"GCA-013799025.1-ASM1379902v1_202109200955_33_length_1051_cov_573.997947","chromosome","chromosome","unclassified",0,"chromosome"
"GCA-013799025.1-ASM1379902v1_202109200955_34_length_937_cov_265.656977","chromosome","chromosome","chromosome",0,"chromosome"
"GCA-013799025.1-ASM1379902v1_202109200955_35_length_817_cov_557.183784","chromosome","chromosome","unclassified",0,"chromosome"
"GCA-013799025.1-ASM1379902v1_202109200955_36_length_728_cov_593.267281","chromosome","chromosome","unclassified",0,"chromosome"
"GCA-013799025.1-ASM1379902v1_202109200955_37_length_609_cov_461.870301","chromosome","chromosome","unclassified",0,"chromosome"
"GCA-013799025.1-ASM1379902v1_202109200955_38_length_525_cov_564.089286","chromosome","chromosome","unclassified",0,"chromosome"
"GCA-013799025.1-ASM1379902v1_202109200955_39_length_514_cov_561.498856","chromosome","chromosome","unclassified",0,"chromosome"
"GCA-013799025.1-ASM1379902v1_202109200955_4_length_334418_cov_77.874978","chromosome","chromosome","chromosome",0,"chromosome"
"GCA-013799025.1-ASM1379902v1_202109200955_5_length_293716_cov_79.114688","chromosome","chromosome","chromosome",0,"chromosome"
"GCA-013799025.1-ASM1379902v1_202109200955_6_length_247650_cov_79.293849","chromosome","chromosome","chromosome",0,"chromosome"
"GCA-013799025.1-ASM1379902v1_202109200955_7_length_213908_cov_75.057814","chromosome","chromosome","chromosome",0,"chromosome"
"GCA-013799025.1-ASM1379902v1_202109200955_8_length_211364_cov_79.006110","chromosome","chromosome","chromosome",0,"chromosome"
"GCA-013799025.1-ASM1379902v1_202109200955_9_length_193126_cov_79.683324","chromosome","chromosome","chromosome",0,"chromosome"
"GCA-013801205.1-ASM1380120v1_202109200955_1_length_302233_cov_17.502261","chromosome","chromosome","chromosome",0,"chromosome"
"GCA-013801205.1-ASM1380120v1_202109200955_10_length_229344_cov_17.710327","chromosome","chromosome","chromosome",0,"chromosome"
"GCA-013801205.1-ASM1380120v1_202109200955_11_length_165799_cov_16.303445","chromosome","chromosome","chromosome",0,"chromosome"
"GCA-013801205.1-ASM1380120v1_202109200955_12_length_164301_cov_17.282420","chromosome","chromosome","chromosome",0,"chromosome"
"GCA-013801205.1-ASM1380120v1_202109200955_13_length_133092_cov_16.492904","chromosome","chromosome","chromosome",0,"chromosome"
"GCA-013801205.1-ASM1380120v1_202109200955_14_length_100391_cov_17.642594","chromosome","chromosome","chromosome",0,"chromosome"
"GCA-013801205.1-ASM1380120v1_202109200955_15_length_93389_cov_19.223328","chromosome","chromosome","chromosome",0,"chromosome"
"GCA-013801205.1-ASM1380120v1_202109200955_16_length_91041_cov_16.750544","chromosome","chromosome","chromosome",0,"chromosome"
"GCA-013801205.1-ASM1380120v1_202109200955_17_length_88221_cov_17.704259","chromosome","chromosome","chromosome",0,"chromosome"
"GCA-013801205.1-ASM1380120v1_202109200955_18_length_80649_cov_18.415626","chromosome","chromosome","chromosome",0,"chromosome"
"GCA-013801205.1-ASM1380120v1_202109200955_19_length_75328_cov_17.118722","chromosome","chromosome","chromosome",0,"chromosome"
"GCA-013801205.1-ASM1380120v1_202109200955_2_length_282999_cov_17.097277","chromosome","chromosome","chromosome",0,"chromosome"
"GCA-013801205.1-ASM1380120v1_202109200955_20_length_74558_cov_17.616679","chromosome","chromosome","chromosome",0,"chromosome"
