"contig_name","platon","rfplasmid","plascope","plasmid_count","classification"
"ECO-JSC-RGN-103695_202103232141_9_length_170415_cov_9.510332","chromosome","chromosome","chromosome",0,"chromosome"
"ECO-JSC-RGN-103695_202103232141_90_length_4206_cov_38.634052","plasmid","plasmid","plasmid",3,"plasmid"
"ECO-JSC-RGN-103695_202103232141_91_length_3315_cov_8.939469","plasmid","plasmid","plasmid",3,"plasmid"
"ECO-JSC-RGN-103695_202103232141_92_length_3259_cov_43.173790","plasmid","plasmid","plasmid",3,"plasmid"
"ECO-JSC-RGN-103695_202103232141_93_length_3256_cov_49.442907","plasmid","chromosome","plasmid",2,"plasmid"
"ECO-JSC-RGN-103695_202103232141_94_length_3235_cov_58.073781","plasmid","plasmid","unclassified",2,"plasmid"
"ECO-JSC-RGN-103695_202103232141_95_length_3165_cov_33.079016","plasmid","chromosome","plasmid",2,"plasmid"
"ECO-JSC-RGN-103695_202103232141_96_length_3158_cov_9.740993","chromosome","chromosome","chromosome",0,"chromosome"
"ECO-JSC-RGN-103695_202103232141_97_length_3120_cov_39.230365","plasmid","plasmid","plasmid",3,"plasmid"
"ECO-JSC-RGN-103695_202103232141_98_length_3064_cov_12.175427","chromosome","chromosome","chromosome",0,"chromosome"
"ECO-JSC-RGN-103695_202103232141_99_length_2932_cov_10.336602","chromosome","chromosome","chromosome",0,"chromosome"
"ECO-JSC-RGN-103701_202103232141_1_length_488689_cov_25.416019","chromosome","chromosome","chromosome",0,"chromosome"
"ECO-JSC-RGN-103701_202103232141_10_length_205278_cov_27.234984","chromosome","chromosome","chromosome",0,"chromosome"
"ECO-JSC-RGN-103701_202103232141_11_length_191771_cov_26.912006","chromosome","chromosome","chromosome",0,"chromosome"
"ECO-JSC-RGN-103701_202103232141_12_length_180948_cov_25.258084","chromosome","chromosome","chromosome",0,"chromosome"
"ECO-JSC-RGN-103701_202103232141_13_length_173729_cov_26.773092","chromosome","chromosome","chromosome",0,"chromosome"
"ECO-JSC-RGN-103701_202103232141_14_length_167719_cov_24.392688","chromosome","chromosome","chromosome",0,"chromosome"
"ECO-JSC-RGN-103701_202103232141_15_length_158855_cov_27.213241","chromosome","chromosome","chromosome",0,"chromosome"
"ECO-JSC-RGN-103701_202103232141_16_length_155628_cov_27.629221","chromosome","chromosome","chromosome",0,"chromosome"
"ECO-JSC-RGN-103701_202103232141_17_length_147822_cov_23.258202","chromosome","chromosome","chromosome",0,"chromosome"
"ECO-JSC-RGN-103701_202103232141_18_length_124677_cov_24.519374","chromosome","chromosome","chromosome",0,"chromosome"
"ECO-JSC-RGN-103701_202103232141_19_length_124092_cov_26.830085","chromosome","chromosome","chromosome",0,"chromosome"
"ECO-JSC-RGN-103701_202103232141_2_length_320343_cov_23.821127","chromosome","chromosome","chromosome",0,"chromosome"
"ECO-JSC-RGN-103701_202103232141_20_length_113651_cov_23.132099","chromosome","chromosome","chromosome",0,"chromosome"
"ECO-JSC-RGN-103701_202103232141_21_length_109255_cov_27.963472","chromosome","chromosome","chromosome",0,"chromosome"
"ECO-JSC-RGN-103701_202103232141_22_length_104803_cov_24.592804","chromosome","chromosome","chromosome",0,"chromosome"
"ECO-JSC-RGN-103701_202103232141_23_length_75468_cov_24.334828","chromosome","chromosome","chromosome",0,"chromosome"
"ECO-JSC-RGN-103701_202103232141_24_length_56372_cov_26.295532","chromosome","chromosome","chromosome",0,"chromosome"
"ECO-JSC-RGN-103701_202103232141_25_length_55645_cov_24.805805","chromosome","chromosome","chromosome",0,"chromosome"
"ECO-JSC-RGN-103701_202103232141_26_length_54315_cov_27.510970","chromosome","chromosome","chromosome",0,"chromosome"
"ECO-JSC-RGN-103701_202103232141_27_length_53046_cov_26.626725","chromosome","chromosome","chromosome",0,"chromosome"
"ECO-JSC-RGN-103701_202103232141_28_length_41455_cov_28.695104","chromosome","chromosome","chromosome",0,"chromosome"
"ECO-JSC-RGN-103701_202103232141_29_length_39338_cov_43.922519","plasmid","plasmid","plasmid",3,"plasmid"
"ECO-JSC-RGN-103701_202103232141_3_length_303967_cov_25.512788","chromosome","chromosome","chromosome",0,"chromosome"
"ECO-JSC-RGN-103701_202103232141_30_length_34465_cov_31.713737","chromosome","plasmid","chromosome",1,"chromosome"
"ECO-JSC-RGN-103701_202103232141_31_length_31881_cov_26.045655","chromosome","chromosome","chromosome",0,"chromosome"
"ECO-JSC-RGN-103701_202103232141_32_length_30872_cov_28.872836","chromosome","chromosome","chromosome",0,"chromosome"
"ECO-JSC-RGN-103701_202103232141_33_length_29819_cov_28.415641","chromosome","chromosome","chromosome",0,"chromosome"
"ECO-JSC-RGN-103701_202103232141_34_length_24773_cov_45.563006","plasmid","plasmid","plasmid",3,"plasmid"
"ECO-JSC-RGN-103701_202103232141_35_length_24164_cov_32.306638","chromosome","chromosome","chromosome",0,"chromosome"
"ECO-JSC-RGN-103701_202103232141_36_length_18180_cov_27.125283","chromosome","chromosome","chromosome",0,"chromosome"
"ECO-JSC-RGN-103701_202103232141_37_length_16811_cov_48.689733","plasmid","plasmid","plasmid",3,"plasmid"
"ECO-JSC-RGN-103701_202103232141_38_length_15759_cov_25.001084","chromosome","chromosome","chromosome",0,"chromosome"
"ECO-JSC-RGN-103701_202103232141_39_length_13823_cov_47.213517","plasmid","plasmid","plasmid",3,"plasmid"
"ECO-JSC-RGN-103701_202103232141_4_length_275845_cov_26.449501","chromosome","chromosome","chromosome",0,"chromosome"
"ECO-JSC-RGN-103701_202103232141_40_length_13725_cov_40.691676","plasmid","plasmid","plasmid",3,"plasmid"
"ECO-JSC-RGN-103701_202103232141_41_length_13545_cov_27.215696","chromosome","chromosome","chromosome",0,"chromosome"
"ECO-JSC-RGN-103701_202103232141_42_length_11720_cov_24.565318","chromosome","chromosome","chromosome",0,"chromosome"
"ECO-JSC-RGN-103701_202103232141_43_length_11686_cov_33.676113","chromosome","chromosome","chromosome",0,"chromosome"
"ECO-JSC-RGN-103701_202103232141_44_length_11217_cov_26.720467","chromosome","chromosome","chromosome",0,"chromosome"
"ECO-JSC-RGN-103701_202103232141_45_length_11069_cov_49.265375","chromosome","plasmid","plasmid",2,"plasmid"
"ECO-JSC-RGN-103701_202103232141_46_length_11025_cov_34.988948","chromosome","chromosome","chromosome",0,"chromosome"
"ECO-JSC-RGN-103701_202103232141_47_length_10753_cov_39.878024","plasmid","plasmid","plasmid",3,"plasmid"
"ECO-JSC-RGN-103701_202103232141_48_length_10676_cov_31.524295","chromosome","chromosome","chromosome",0,"chromosome"
"ECO-JSC-RGN-103701_202103232141_49_length_10038_cov_48.377974","plasmid","plasmid","plasmid",3,"plasmid"
"ECO-JSC-RGN-103701_202103232141_5_length_268795_cov_24.762331","chromosome","chromosome","chromosome",0,"chromosome"
"ECO-JSC-RGN-103701_202103232141_50_length_9787_cov_28.130896","chromosome","chromosome","chromosome",0,"chromosome"
"ECO-JSC-RGN-103701_202103232141_51_length_6746_cov_30.970160","chromosome","plasmid","chromosome",1,"chromosome"
"ECO-JSC-RGN-103701_202103232141_52_length_6166_cov_31.121859","chromosome","chromosome","chromosome",0,"chromosome"
"ECO-JSC-RGN-103701_202103232141_53_length_4977_cov_26.339184","chromosome","chromosome","chromosome",0,"chromosome"
"ECO-JSC-RGN-103701_202103232141_54_length_4927_cov_222.105979","chromosome","chromosome","chromosome",0,"chromosome"
"ECO-JSC-RGN-103701_202103232141_55_length_4548_cov_28.237307","chromosome","chromosome","chromosome",0,"chromosome"
"ECO-JSC-RGN-103701_202103232141_56_length_4269_cov_30.127624","chromosome","chromosome","chromosome",0,"chromosome"
"ECO-JSC-RGN-103701_202103232141_57_length_3315_cov_22.941322","plasmid","plasmid","plasmid",3,"plasmid"
"ECO-JSC-RGN-103701_202103232141_58_length_3117_cov_26.208882","chromosome","chromosome","chromosome",0,"chromosome"
"ECO-JSC-RGN-103701_202103232141_59_length_3064_cov_29.662538","chromosome","chromosome","chromosome",0,"chromosome"
"ECO-JSC-RGN-103701_202103232141_6_length_265807_cov_25.992477","chromosome","chromosome","chromosome",0,"chromosome"
"ECO-JSC-RGN-103701_202103232141_60_length_2754_cov_25.735151","plasmid","plasmid","unclassified",2,"plasmid"
"ECO-JSC-RGN-103701_202103232141_61_length_2581_cov_171.444089","chromosome","chromosome","unclassified",0,"chromosome"
"ECO-JSC-RGN-103701_202103232141_62_length_2532_cov_132.698982","chromosome","chromosome","unclassified",0,"chromosome"
"ECO-JSC-RGN-103701_202103232141_63_length_2410_cov_34.314188","chromosome","chromosome","chromosome",0,"chromosome"
"ECO-JSC-RGN-103701_202103232141_64_length_2339_cov_24.950044","plasmid","plasmid","unclassified",2,"plasmid"
"ECO-JSC-RGN-103701_202103232141_65_length_1793_cov_42.561189","chromosome","chromosome","unclassified",0,"chromosome"
"ECO-JSC-RGN-103701_202103232141_66_length_1568_cov_26.868545","chromosome","chromosome","chromosome",0,"chromosome"
"ECO-JSC-RGN-103701_202103232141_67_length_1443_cov_92.001464","chromosome","chromosome","unclassified",0,"chromosome"
"ECO-JSC-RGN-103701_202103232141_68_length_1368_cov_77.028660","plasmid","chromosome","unclassified",1,"chromosome"
"ECO-JSC-RGN-103701_202103232141_69_length_1074_cov_75.037111","chromosome","chromosome","chromosome",0,"chromosome"
"ECO-JSC-RGN-103701_202103232141_7_length_235828_cov_26.244253","chromosome","chromosome","chromosome",0,"chromosome"
"ECO-JSC-RGN-103701_202103232141_70_length_1052_cov_28.503590","chromosome","plasmid","plasmid",2,"plasmid"
"ECO-JSC-RGN-103701_202103232141_71_length_956_cov_74.523322","chromosome","chromosome","unclassified",0,"chromosome"
"ECO-JSC-RGN-103701_202103232141_72_length_915_cov_47.056086","chromosome","chromosome","chromosome",0,"chromosome"
"ECO-JSC-RGN-103701_202103232141_73_length_897_cov_29.779268","chromosome","chromosome","chromosome",0,"chromosome"
"ECO-JSC-RGN-103701_202103232141_74_length_894_cov_68.056304","chromosome","chromosome","unclassified",0,"chromosome"
"ECO-JSC-RGN-103701_202103232141_75_length_842_cov_46.504575","chromosome","chromosome","chromosome",0,"chromosome"
"ECO-JSC-RGN-103701_202103232141_76_length_830_cov_52.436919","chromosome","chromosome","chromosome",0,"chromosome"
"ECO-JSC-RGN-103701_202103232141_77_length_748_cov_289.122206","chromosome","plasmid","unclassified",1,"chromosome"
"ECO-JSC-RGN-103701_202103232141_78_length_740_cov_57.619910","chromosome","chromosome","chromosome",0,"chromosome"
"ECO-JSC-RGN-103701_202103232141_79_length_740_cov_54.689291","chromosome","chromosome","plasmid",1,"chromosome"
"ECO-JSC-RGN-103701_202103232141_8_length_222116_cov_27.509915","chromosome","chromosome","chromosome",0,"chromosome"
"ECO-JSC-RGN-103701_202103232141_80_length_731_cov_59.773700","chromosome","chromosome","chromosome",0,"chromosome"
"ECO-JSC-RGN-103701_202103232141_81_length_716_cov_58.494523","chromosome","chromosome","chromosome",0,"chromosome"
"ECO-JSC-RGN-103701_202103232141_82_length_692_cov_55.333333","chromosome","chromosome","unclassified",0,"chromosome"
"ECO-JSC-RGN-103701_202103232141_83_length_688_cov_27.148936","chromosome","chromosome","chromosome",0,"chromosome"
"ECO-JSC-RGN-103701_202103232141_84_length_676_cov_23.081803","chromosome","chromosome","chromosome",0,"chromosome"
"ECO-JSC-RGN-103701_202103232141_85_length_661_cov_91.188356","chromosome","plasmid","unclassified",1,"chromosome"
"ECO-JSC-RGN-103701_202103232141_86_length_653_cov_144.276042","chromosome","chromosome","unclassified",0,"chromosome"
"ECO-JSC-RGN-103701_202103232141_87_length_639_cov_42.418149","chromosome","chromosome","plasmid",1,"chromosome"
"ECO-JSC-RGN-103701_202103232141_88_length_622_cov_50.612844","chromosome","chromosome","plasmid",1,"chromosome"
"ECO-JSC-RGN-103701_202103232141_89_length_610_cov_20.986867","chromosome","chromosome","chromosome",0,"chromosome"
"ECO-JSC-RGN-103701_202103232141_9_length_220630_cov_28.424909","chromosome","chromosome","chromosome",0,"chromosome"
"ECO-JSC-RGN-103701_202103232141_90_length_544_cov_95.676660","chromosome","chromosome","unclassified",0,"chromosome"
"ECO-JSC-RGN-103701_202103232141_91_length_540_cov_54.913607","chromosome","chromosome","chromosome",0,"chromosome"
"ECO-JSC-RGN-103705_202103232141_1_length_389962_cov_17.230124","chromosome","chromosome","chromosome",0,"chromosome"
"ECO-JSC-RGN-103705_202103232141_10_length_190910_cov_19.205908","chromosome","chromosome","chromosome",0,"chromosome"
"ECO-JSC-RGN-103705_202103232141_11_length_186469_cov_17.904374","chromosome","chromosome","chromosome",0,"chromosome"
"ECO-JSC-RGN-103705_202103232141_12_length_173731_cov_19.805216","chromosome","chromosome","chromosome",0,"chromosome"
"ECO-JSC-RGN-103705_202103232141_13_length_160606_cov_18.400613","chromosome","chromosome","chromosome",0,"chromosome"
"ECO-JSC-RGN-103705_202103232141_14_length_159030_cov_21.858619","chromosome","chromosome","chromosome",0,"chromosome"
"ECO-JSC-RGN-103705_202103232141_15_length_136520_cov_15.183879","chromosome","chromosome","chromosome",0,"chromosome"
"ECO-JSC-RGN-103705_202103232141_16_length_131010_cov_17.001283","chromosome","chromosome","chromosome",0,"chromosome"
"ECO-JSC-RGN-103705_202103232141_17_length_117024_cov_15.285976","chromosome","chromosome","chromosome",0,"chromosome"
"ECO-JSC-RGN-103705_202103232141_18_length_109135_cov_23.640311","chromosome","chromosome","chromosome",0,"chromosome"
"ECO-JSC-RGN-103705_202103232141_19_length_95180_cov_16.579267","chromosome","chromosome","chromosome",0,"chromosome"
"ECO-JSC-RGN-103705_202103232141_2_length_348083_cov_22.147641","chromosome","chromosome","chromosome",0,"chromosome"
"ECO-JSC-RGN-103705_202103232141_20_length_93411_cov_16.406626","chromosome","chromosome","chromosome",0,"chromosome"
"ECO-JSC-RGN-103705_202103232141_21_length_92454_cov_22.869177","chromosome","chromosome","chromosome",0,"chromosome"
"ECO-JSC-RGN-103705_202103232141_22_length_80124_cov_15.218409","chromosome","chromosome","chromosome",0,"chromosome"
"ECO-JSC-RGN-103705_202103232141_23_length_65908_cov_17.318087","chromosome","chromosome","chromosome",0,"chromosome"
"ECO-JSC-RGN-103705_202103232141_24_length_58935_cov_15.299382","chromosome","chromosome","chromosome",0,"chromosome"
"ECO-JSC-RGN-103705_202103232141_25_length_55625_cov_22.862983","chromosome","chromosome","chromosome",0,"chromosome"
"ECO-JSC-RGN-103705_202103232141_26_length_53832_cov_22.407069","chromosome","chromosome","chromosome",0,"chromosome"
"ECO-JSC-RGN-103705_202103232141_27_length_43210_cov_17.894860","chromosome","chromosome","chromosome",0,"chromosome"
"ECO-JSC-RGN-103705_202103232141_28_length_34210_cov_23.454340","chromosome","chromosome","chromosome",0,"chromosome"
"ECO-JSC-RGN-103705_202103232141_29_length_32077_cov_22.143844","chromosome","chromosome","chromosome",0,"chromosome"
"ECO-JSC-RGN-103705_202103232141_3_length_342116_cov_19.246422","chromosome","chromosome","chromosome",0,"chromosome"
"ECO-JSC-RGN-103705_202103232141_30_length_29945_cov_22.939434","chromosome","chromosome","chromosome",0,"chromosome"
"ECO-JSC-RGN-103705_202103232141_31_length_24970_cov_25.641425","chromosome","plasmid","chromosome",1,"chromosome"
"ECO-JSC-RGN-103705_202103232141_32_length_23611_cov_24.387439","chromosome","chromosome","chromosome",0,"chromosome"
"ECO-JSC-RGN-103705_202103232141_33_length_22931_cov_17.218911","chromosome","chromosome","chromosome",0,"chromosome"
"ECO-JSC-RGN-103705_202103232141_34_length_22714_cov_36.110390","plasmid","plasmid","plasmid",3,"plasmid"
"ECO-JSC-RGN-103705_202103232141_35_length_18207_cov_37.484721","plasmid","plasmid","plasmid",3,"plasmid"
"ECO-JSC-RGN-103705_202103232141_36_length_16636_cov_17.502385","chromosome","chromosome","chromosome",0,"chromosome"
"ECO-JSC-RGN-103705_202103232141_37_length_14674_cov_16.705967","chromosome","chromosome","chromosome",0,"chromosome"
"ECO-JSC-RGN-103705_202103232141_38_length_13734_cov_28.226550","chromosome","chromosome","chromosome",0,"chromosome"
"ECO-JSC-RGN-103705_202103232141_39_length_13432_cov_22.443804","chromosome","chromosome","chromosome",0,"chromosome"
"ECO-JSC-RGN-103705_202103232141_4_length_331947_cov_20.503941","chromosome","chromosome","chromosome",0,"chromosome"
"ECO-JSC-RGN-103705_202103232141_40_length_12431_cov_42.014327","chromosome","plasmid","plasmid",2,"plasmid"
"ECO-JSC-RGN-103705_202103232141_41_length_11299_cov_32.280788","plasmid","plasmid","plasmid",3,"plasmid"
"ECO-JSC-RGN-103705_202103232141_42_length_11091_cov_20.558199","chromosome","chromosome","chromosome",0,"chromosome"
"ECO-JSC-RGN-103705_202103232141_43_length_10678_cov_34.791812","plasmid","plasmid","plasmid",3,"plasmid"
"ECO-JSC-RGN-103705_202103232141_44_length_10676_cov_24.879989","chromosome","chromosome","chromosome",0,"chromosome"
"ECO-JSC-RGN-103705_202103232141_45_length_9194_cov_23.772623","chromosome","chromosome","chromosome",0,"chromosome"
"ECO-JSC-RGN-103705_202103232141_46_length_8660_cov_22.045555","chromosome","chromosome","chromosome",0,"chromosome"
"ECO-JSC-RGN-103705_202103232141_47_length_7275_cov_22.012920","chromosome","chromosome","chromosome",0,"chromosome"
"ECO-JSC-RGN-103705_202103232141_48_length_6372_cov_20.720413","chromosome","chromosome","chromosome",0,"chromosome"
"ECO-JSC-RGN-103705_202103232141_49_length_6139_cov_30.704718","plasmid","plasmid","plasmid",3,"plasmid"
"ECO-JSC-RGN-103705_202103232141_5_length_305034_cov_17.131238","chromosome","chromosome","chromosome",0,"chromosome"
"ECO-JSC-RGN-103705_202103232141_50_length_5767_cov_30.219332","plasmid","plasmid","plasmid",3,"plasmid"
"ECO-JSC-RGN-103705_202103232141_51_length_5200_cov_563.981847","plasmid","plasmid","plasmid",3,"plasmid"
"ECO-JSC-RGN-103705_202103232141_52_length_4873_cov_36.107798","plasmid","plasmid","plasmid",3,"plasmid"
"ECO-JSC-RGN-103705_202103232141_53_length_4736_cov_176.124061","chromosome","chromosome","chromosome",0,"chromosome"
"ECO-JSC-RGN-103705_202103232141_54_length_4642_cov_22.679956","chromosome","chromosome","chromosome",0,"chromosome"
"ECO-JSC-RGN-103705_202103232141_55_length_4269_cov_24.878101","chromosome","chromosome","chromosome",0,"chromosome"
"ECO-JSC-RGN-103705_202103232141_56_length_2749_cov_45.990269","chromosome","plasmid","plasmid",2,"plasmid"
"ECO-JSC-RGN-103705_202103232141_57_length_2532_cov_133.885947","chromosome","chromosome","unclassified",0,"chromosome"
"ECO-JSC-RGN-103705_202103232141_58_length_2132_cov_94.320195","chromosome","chromosome","unclassified",0,"chromosome"
"ECO-JSC-RGN-103705_202103232141_59_length_1892_cov_16.469972","chromosome","chromosome","chromosome",0,"chromosome"
"ECO-JSC-RGN-103705_202103232141_6_length_240077_cov_15.274563","chromosome","chromosome","chromosome",0,"chromosome"
"ECO-JSC-RGN-103705_202103232141_60_length_1887_cov_49.094475","chromosome","chromosome","unclassified",0,"chromosome"
"ECO-JSC-RGN-103705_202103232141_61_length_1615_cov_2126.505852","plasmid","plasmid","plasmid",3,"plasmid"
"ECO-JSC-RGN-103705_202103232141_62_length_1513_cov_34.676730","plasmid","chromosome","plasmid",2,"plasmid"
"ECO-JSC-RGN-103705_202103232141_63_length_1443_cov_87.462665","chromosome","chromosome","unclassified",0,"chromosome"
"ECO-JSC-RGN-103705_202103232141_64_length_1259_cov_23.882485","chromosome","chromosome","chromosome",0,"chromosome"
"ECO-JSC-RGN-103705_202103232141_65_length_1228_cov_28.225891","chromosome","chromosome","chromosome",0,"chromosome"
"ECO-JSC-RGN-103705_202103232141_66_length_1144_cov_80.200562","chromosome","plasmid","plasmid",2,"plasmid"
"ECO-JSC-RGN-103705_202103232141_67_length_950_cov_15.430699","chromosome","chromosome","chromosome",0,"chromosome"
"ECO-JSC-RGN-103705_202103232141_68_length_894_cov_51.839657","chromosome","chromosome","unclassified",0,"chromosome"
"ECO-JSC-RGN-103705_202103232141_69_length_838_cov_58.130092","chromosome","plasmid","unclassified",1,"chromosome"
"ECO-JSC-RGN-103705_202103232141_7_length_222123_cov_23.402980","chromosome","chromosome","chromosome",0,"chromosome"
"ECO-JSC-RGN-103705_202103232141_70_length_830_cov_34.389110","chromosome","chromosome","chromosome",0,"chromosome"
"ECO-JSC-RGN-103705_202103232141_71_length_820_cov_117.174966","chromosome","plasmid","unclassified",1,"chromosome"
"ECO-JSC-RGN-103705_202103232141_72_length_740_cov_47.466063","chromosome","chromosome","chromosome",0,"chromosome"
"ECO-JSC-RGN-103705_202103232141_73_length_731_cov_47.140673","chromosome","chromosome","chromosome",0,"chromosome"
"ECO-JSC-RGN-103705_202103232141_74_length_659_cov_60.740550","chromosome","chromosome","plasmid",1,"chromosome"
"ECO-JSC-RGN-103705_202103232141_75_length_615_cov_52.929368","chromosome","chromosome","unclassified",0,"chromosome"
"ECO-JSC-RGN-103705_202103232141_76_length_601_cov_29.187023","chromosome","chromosome","chromosome",0,"chromosome"
"ECO-JSC-RGN-103705_202103232141_77_length_582_cov_14.205941","chromosome","chromosome","chromosome",0,"chromosome"
"ECO-JSC-RGN-103705_202103232141_78_length_545_cov_39.226496","chromosome","chromosome","chromosome",0,"chromosome"
"ECO-JSC-RGN-103705_202103232141_79_length_504_cov_24.861827","chromosome","chromosome","chromosome",0,"chromosome"
"ECO-JSC-RGN-103705_202103232141_8_length_216568_cov_21.205459","chromosome","chromosome","chromosome",0,"chromosome"
"ECO-JSC-RGN-103705_202103232141_9_length_191612_cov_22.080868","chromosome","chromosome","chromosome",0,"chromosome"
"ECO-JSC-RGN-103709_202103232141_1_length_425652_cov_67.778474","chromosome","chromosome","chromosome",0,"chromosome"
"ECO-JSC-RGN-103709_202103232141_10_length_186469_cov_62.486228","chromosome","chromosome","chromosome",0,"chromosome"
"ECO-JSC-RGN-103709_202103232141_100_length_653_cov_75.956597","chromosome","chromosome","chromosome",0,"chromosome"
"ECO-JSC-RGN-103709_202103232141_101_length_644_cov_2927.209877","chromosome","chromosome","plasmid",1,"chromosome"
"ECO-JSC-RGN-103709_202103232141_102_length_629_cov_352.822464","chromosome","plasmid","unclassified",1,"chromosome"
"ECO-JSC-RGN-103709_202103232141_103_length_609_cov_100.520677","chromosome","chromosome","chromosome",0,"chromosome"
"ECO-JSC-RGN-103709_202103232141_104_length_601_cov_3284.173664","chromosome","chromosome","plasmid",1,"chromosome"
"ECO-JSC-RGN-103709_202103232141_105_length_571_cov_80.038462","chromosome","chromosome","chromosome",0,"chromosome"
"ECO-JSC-RGN-103709_202103232141_106_length_570_cov_431.221095","chromosome","chromosome","plasmid",1,"chromosome"
"ECO-JSC-RGN-103709_202103232141_107_length_569_cov_46.979675","chromosome","chromosome","chromosome",0,"chromosome"
"ECO-JSC-RGN-103709_202103232141_108_length_555_cov_133.548117","chromosome","chromosome","chromosome",0,"chromosome"
"ECO-JSC-RGN-103709_202103232141_109_length_538_cov_391.316703","chromosome","chromosome","unclassified",0,"chromosome"
"ECO-JSC-RGN-103709_202103232141_11_length_180474_cov_66.627000","chromosome","chromosome","chromosome",0,"chromosome"
"ECO-JSC-RGN-103709_202103232141_110_length_526_cov_161.236080","chromosome","chromosome","plasmid",1,"chromosome"
"ECO-JSC-RGN-103709_202103232141_111_length_509_cov_108.081019","chromosome","chromosome","chromosome",0,"chromosome"
"ECO-JSC-RGN-103709_202103232141_112_length_509_cov_98.273148","chromosome","chromosome","plasmid",1,"chromosome"
"ECO-JSC-RGN-103709_202103232141_12_length_172782_cov_63.942758","chromosome","chromosome","chromosome",0,"chromosome"
"ECO-JSC-RGN-103709_202103232141_13_length_164120_cov_67.258908","chromosome","chromosome","chromosome",0,"chromosome"
"ECO-JSC-RGN-103709_202103232141_14_length_158913_cov_68.757813","chromosome","chromosome","chromosome",0,"chromosome"
"ECO-JSC-RGN-103709_202103232141_15_length_135139_cov_61.147777","chromosome","chromosome","chromosome",0,"chromosome"
"ECO-JSC-RGN-103709_202103232141_16_length_117780_cov_68.824032","chromosome","chromosome","chromosome",0,"chromosome"
"ECO-JSC-RGN-103709_202103232141_17_length_111175_cov_64.924067","chromosome","chromosome","chromosome",0,"chromosome"
"ECO-JSC-RGN-103709_202103232141_18_length_109141_cov_68.762919","chromosome","chromosome","chromosome",0,"chromosome"
"ECO-JSC-RGN-103709_202103232141_19_length_107475_cov_71.473594","chromosome","chromosome","chromosome",0,"chromosome"
"ECO-JSC-RGN-103709_202103232141_2_length_362710_cov_65.060097","chromosome","chromosome","chromosome",0,"chromosome"
"ECO-JSC-RGN-103709_202103232141_20_length_106560_cov_70.336514","chromosome","chromosome","chromosome",0,"chromosome"
"ECO-JSC-RGN-103709_202103232141_21_length_92786_cov_113.907344","plasmid","plasmid","plasmid",3,"plasmid"
"ECO-JSC-RGN-103709_202103232141_22_length_87873_cov_67.625439","chromosome","chromosome","chromosome",0,"chromosome"
"ECO-JSC-RGN-103709_202103232141_23_length_80020_cov_64.250629","chromosome","chromosome","chromosome",0,"chromosome"
"ECO-JSC-RGN-103709_202103232141_24_length_75008_cov_64.730859","chromosome","chromosome","chromosome",0,"chromosome"
"ECO-JSC-RGN-103709_202103232141_25_length_66612_cov_67.923634","chromosome","chromosome","chromosome",0,"chromosome"
"ECO-JSC-RGN-103709_202103232141_26_length_46979_cov_123.751013","plasmid","plasmid","plasmid",3,"plasmid"
"ECO-JSC-RGN-103709_202103232141_27_length_43305_cov_68.260202","chromosome","chromosome","chromosome",0,"chromosome"
"ECO-JSC-RGN-103709_202103232141_28_length_41455_cov_74.902074","chromosome","chromosome","chromosome",0,"chromosome"
"ECO-JSC-RGN-103709_202103232141_29_length_39770_cov_130.128385","chromosome","chromosome","unclassified",0,"chromosome"
"ECO-JSC-RGN-103709_202103232141_3_length_342336_cov_68.284624","chromosome","chromosome","chromosome",0,"chromosome"
"ECO-JSC-RGN-103709_202103232141_30_length_34444_cov_63.902785","chromosome","chromosome","chromosome",0,"chromosome"
"ECO-JSC-RGN-103709_202103232141_31_length_33084_cov_75.962099","chromosome","chromosome","chromosome",0,"chromosome"
"ECO-JSC-RGN-103709_202103232141_32_length_31741_cov_196.177615","plasmid","plasmid","plasmid",3,"plasmid"
"ECO-JSC-RGN-103709_202103232141_33_length_29819_cov_68.067951","chromosome","chromosome","chromosome",0,"chromosome"
"ECO-JSC-RGN-103709_202103232141_34_length_29018_cov_68.503956","chromosome","chromosome","chromosome",0,"chromosome"
"ECO-JSC-RGN-103709_202103232141_35_length_25924_cov_161.846249","plasmid","plasmid","plasmid",3,"plasmid"
"ECO-JSC-RGN-103709_202103232141_36_length_24083_cov_82.839748","chromosome","plasmid","chromosome",1,"chromosome"
"ECO-JSC-RGN-103709_202103232141_37_length_24081_cov_61.913514","chromosome","chromosome","chromosome",0,"chromosome"
"ECO-JSC-RGN-103709_202103232141_38_length_23611_cov_80.775601","chromosome","chromosome","chromosome",0,"chromosome"
"ECO-JSC-RGN-103709_202103232141_39_length_22836_cov_90.622611","chromosome","chromosome","chromosome",0,"chromosome"
"ECO-JSC-RGN-103709_202103232141_4_length_332022_cov_69.448445","chromosome","chromosome","chromosome",0,"chromosome"
"ECO-JSC-RGN-103709_202103232141_40_length_16714_cov_177.475146","chromosome","plasmid","plasmid",2,"plasmid"
"ECO-JSC-RGN-103709_202103232141_41_length_16081_cov_75.194139","chromosome","plasmid","chromosome",1,"chromosome"
"ECO-JSC-RGN-103709_202103232141_42_length_15668_cov_78.700468","chromosome","chromosome","chromosome",0,"chromosome"
"ECO-JSC-RGN-103709_202103232141_43_length_13373_cov_160.481649","plasmid","plasmid","plasmid",3,"plasmid"
"ECO-JSC-RGN-103709_202103232141_44_length_13370_cov_82.028963","chromosome","chromosome","chromosome",0,"chromosome"
