"contig_name","final_result"
"SRR11905449_58","plasmid"
"SRR11905449_59","chromosome"
"SRR11905449_60","plasmid"
"SRR11905449_67","plasmid"
"SRR11948708_1","chromosome"
"SRR11948708_2","chromosome"
"SRR11948708_3","chromosome"
"SRR11948708_4","chromosome"
"SRR11948708_5","chromosome"
"SRR11948708_6","chromosome"
"SRR11948708_7","chromosome"
"SRR11948708_8","chromosome"
"SRR11948708_9","chromosome"
"SRR11948708_10","chromosome"
"SRR11948708_11","chromosome"
"SRR11948708_12","chromosome"
"SRR11948708_13","chromosome"
"SRR11948708_14","chromosome"
"SRR11948708_15","chromosome"
"SRR11948708_16","chromosome"
"SRR11948708_17","chromosome"
"SRR11948708_18","chromosome"
"SRR11948708_19","chromosome"
"SRR11948708_20","chromosome"
"SRR11948708_21","chromosome"
"SRR11948708_22","chromosome"
"SRR11948708_23","chromosome"
"SRR11948708_24","chromosome"
"SRR11948708_25","chromosome"
"SRR11948708_26","chromosome"
"SRR11948708_27","chromosome"
"SRR11948708_28","chromosome"
"SRR11948708_29","chromosome"
"SRR11948708_30","chromosome"
"SRR11948708_31","chromosome"
"SRR11948708_32","chromosome"
"SRR11948708_33","chromosome"
"SRR11948708_34","chromosome"
"SRR11948708_36","chromosome"
"SRR11948708_37","chromosome"
"SRR11948708_38","chromosome"
"SRR11948708_39","chromosome"
"SRR11948708_40","chromosome"
"SRR11948708_41","chromosome"
"SRR11948708_42","chromosome"
"SRR11948708_43","chromosome"
"SRR11948708_44","chromosome"
"SRR11948708_45","chromosome"
"SRR11948708_46","chromosome"
"SRR11948708_47","chromosome"
"SRR11948708_48","chromosome"
"SRR11948708_49","chromosome"
"SRR11948708_54","plasmid"
"SRR11948708_55","chromosome"
"SRR11948708_57","chromosome"
"SRR11948708_58","chromosome"
"SRR11948708_60","chromosome"
"SRR11948708_62","chromosome"
"SRR11948708_63","chromosome"
"SRR11948708_64","chromosome"
"SRR11948708_65","chromosome"
"SRR11948708_66","chromosome"
"SRR11948708_67","chromosome"
"SRR11948708_68","chromosome"
"SRR11948708_70","chromosome"
"SRR11948708_71","chromosome"
"SRR11948708_75","chromosome"
"SRR11948708_78","chromosome"
"SRR11948708_79","chromosome"
"SRR11948708_81","chromosome"
"SRR11948708_82","chromosome"
"SRR11948708_83","chromosome"
"SRR11948708_86","chromosome"
"SRR11948708_87","chromosome"
"SRR11948708_88","chromosome"
"SRR11948708_89","chromosome"
"SRR11948708_90","chromosome"
"SRR11948708_92","chromosome"
"SRR11948708_93","chromosome"
"SRR11948708_94","chromosome"
"SRR11948708_98","chromosome"
"SRR11948708_100","chromosome"
"SRR11948708_104","chromosome"
"SRR11948708_105","chromosome"
"SRR11948708_106","chromosome"
"SRR11948708_107","chromosome"
"SRR11948708_108","chromosome"
"SRR11948708_109","chromosome"
"SRR11948708_110","chromosome"
"SRR11948708_111","chromosome"
"SRR11948708_112","chromosome"
"SRR11948708_113","chromosome"
"SRR11948708_114","chromosome"
"SRR11948708_115","chromosome"
"SRR11948708_116","chromosome"
"SRR11948708_117","chromosome"
"SRR11948708_118","chromosome"
"SRR11948708_119","chromosome"
"SRR11948708_120","chromosome"
"SRR11948708_121","chromosome"
"SRR11948708_122","chromosome"
"SRR11948708_123","chromosome"
"SRR11948708_124","chromosome"
"SRR11948708_125","chromosome"
"SRR11948708_126","chromosome"
"SRR11948708_127","chromosome"
"SRR11948708_128","chromosome"
"SRR11948708_129","chromosome"
"SRR11948708_130","chromosome"
"SRR11948708_131","chromosome"
"SRR11948708_132","chromosome"
"SRR11948708_133","chromosome"
"SRR11948708_134","chromosome"
"SRR11948708_135","chromosome"
"SRR11948708_136","chromosome"
"SRR11948708_137","chromosome"
"SRR11948708_138","chromosome"
"SRR11948708_139","chromosome"
"SRR11948708_140","chromosome"
"SRR11948708_141","chromosome"
"SRR11948708_142","chromosome"
"SRR11948708_143","chromosome"
"SRR11948708_144","chromosome"
"SRR11948708_145","chromosome"
"SRR11948708_146","chromosome"
"SRR11948708_147","chromosome"
"SRR11948708_148","chromosome"
"SRR11948708_149","chromosome"
"SRR11948708_150","chromosome"
"SRR11948708_151","chromosome"
"SRR11948708_152","chromosome"
"SRR11948708_153","chromosome"
"SRR11948708_154","chromosome"
"SRR11948708_155","chromosome"
"SRR11948708_156","chromosome"
"SRR11948708_157","chromosome"
"SRR11948708_158","chromosome"
"SRR11948708_159","chromosome"
"SRR11948708_160","chromosome"
"SRR11948708_161","chromosome"
"SRR11948708_162","chromosome"
"SRR11948708_163","chromosome"
"SRR11948708_164","chromosome"
"SRR11948708_165","chromosome"
"SRR11948708_166","chromosome"
"SRR11948708_167","chromosome"
"SRR11948708_168","chromosome"
"SRR11948708_169","chromosome"
"SRR11948708_170","chromosome"
"SRR11948708_171","chromosome"
"SRR11948708_172","chromosome"
"SRR11948708_173","chromosome"
"SRR11948708_174","chromosome"
"SRR11948708_175","chromosome"
"SRR11948708_176","chromosome"
"SRR11948708_177","chromosome"
"SRR11948708_178","chromosome"
"SRR11948708_179","chromosome"
"SRR11948708_180","chromosome"
"SRR11948708_181","chromosome"
"SRR11948708_182","chromosome"
"SRR11948708_183","chromosome"
"SRR11948708_184","chromosome"
"SRR11948708_185","chromosome"
"SRR11948708_186","chromosome"
"SRR11948708_187","chromosome"
"SRR11948708_188","chromosome"
"SRR11948708_189","chromosome"
"SRR11948708_190","chromosome"
"SRR11948708_191","chromosome"
"SRR11948708_192","chromosome"
"SRR11948708_193","chromosome"
"SRR11948708_194","chromosome"
"SRR11948708_195","chromosome"
"SRR11948708_196","chromosome"
"SRR11948708_197","chromosome"
"SRR11948708_198","chromosome"
"SRR11948708_199","chromosome"
"SRR11948708_200","chromosome"
"SRR11948708_201","chromosome"
"SRR11948708_202","chromosome"
"SRR11948708_203","chromosome"
"SRR11948708_204","chromosome"
"SRR11948708_205","chromosome"
"SRR11948708_206","chromosome"
"SRR11948708_207","chromosome"
"SRR11948708_208","chromosome"
"SRR11948708_209","chromosome"
"SRR11948708_210","chromosome"
"SRR11948708_211","chromosome"
"SRR11948708_212","chromosome"
"SRR11948708_213","chromosome"
"SRR11948708_214","chromosome"
"SRR11948708_215","chromosome"
"SRR11948708_35","plasmid"
"SRR11948708_50","plasmid"
"SRR11948708_51","plasmid"
"SRR11948708_52","plasmid"
"SRR11948708_53","plasmid"
"SRR11948708_56","plasmid"
"SRR11948708_59","plasmid"
"SRR11948708_61","plasmid"
"SRR11948708_69","plasmid"
"SRR11948708_72","plasmid"
"SRR11948708_73","plasmid"
"SRR11948708_74","chromosome"
"SRR11948708_76","plasmid"
"SRR11948708_77","plasmid"
"SRR11948708_80","plasmid"
"SRR11948708_84","plasmid"
"SRR11948708_85","plasmid"
"SRR11948708_91","plasmid"
"SRR11948708_95","plasmid"
"SRR11948708_96","plasmid"
"SRR11948708_97","plasmid"
"SRR11948708_99","plasmid"
"SRR11948708_101","plasmid"
"SRR11948708_102","plasmid"
"SRR11948708_103","plasmid"
"SRR11948783_1","chromosome"
"SRR11948783_2","chromosome"
"SRR11948783_3","chromosome"
"SRR11948783_4","chromosome"
"SRR11948783_5","chromosome"
"SRR11948783_6","chromosome"
"SRR11948783_7","chromosome"
"SRR11948783_8","chromosome"
"SRR11948783_9","chromosome"
"SRR11948783_10","chromosome"
"SRR11948783_11","chromosome"
"SRR11948783_12","chromosome"
"SRR11948783_13","chromosome"
"SRR11948783_14","chromosome"
"SRR11948783_15","chromosome"
"SRR11948783_16","chromosome"
"SRR11948783_17","chromosome"
"SRR11948783_18","chromosome"
"SRR11948783_19","chromosome"
"SRR11948783_20","chromosome"
"SRR11948783_21","chromosome"
"SRR11948783_22","chromosome"
"SRR11948783_23","chromosome"
"SRR11948783_24","chromosome"
"SRR11948783_25","chromosome"
"SRR11948783_26","chromosome"
"SRR11948783_27","chromosome"
"SRR11948783_28","chromosome"
"SRR11948783_29","chromosome"
"SRR11948783_30","chromosome"
"SRR11948783_31","chromosome"
"SRR11948783_32","chromosome"
"SRR11948783_33","chromosome"
"SRR11948783_34","chromosome"
"SRR11948783_36","chromosome"
"SRR11948783_37","chromosome"
"SRR11948783_38","chromosome"
"SRR11948783_39","chromosome"
"SRR11948783_40","chromosome"
"SRR11948783_41","chromosome"
"SRR11948783_42","chromosome"
"SRR11948783_43","chromosome"
"SRR11948783_44","chromosome"
"SRR11948783_46","chromosome"
"SRR11948783_47","chromosome"
"SRR11948783_48","chromosome"
"SRR11948783_49","chromosome"
"SRR11948783_52","plasmid"
"SRR11948783_53","chromosome"
"SRR11948783_55","chromosome"
"SRR11948783_56","chromosome"
"SRR11948783_58","chromosome"
"SRR11948783_60","chromosome"
"SRR11948783_61","chromosome"
"SRR11948783_62","chromosome"
"SRR11948783_63","chromosome"
"SRR11948783_64","chromosome"
"SRR11948783_65","chromosome"
"SRR11948783_66","chromosome"
"SRR11948783_68","chromosome"
"SRR11948783_69","chromosome"
"SRR11948783_73","chromosome"
"SRR11948783_75","chromosome"
"SRR11948783_77","chromosome"
"SRR11948783_78","chromosome"
"SRR11948783_81","chromosome"
"SRR11948783_82","chromosome"
"SRR11948783_83","chromosome"
"SRR11948783_84","chromosome"
"SRR11948783_86","chromosome"
"SRR11948783_87","chromosome"
"SRR11948783_88","chromosome"
"SRR11948783_90","chromosome"
"SRR11948783_92","chromosome"
"SRR11948783_96","chromosome"
"SRR11948783_97","chromosome"
"SRR11948783_98","chromosome"
"SRR11948783_99","chromosome"
"SRR11948783_100","chromosome"
"SRR11948783_101","chromosome"
"SRR11948783_102","chromosome"
"SRR11948783_103","chromosome"
"SRR11948783_104","chromosome"
"SRR11948783_105","chromosome"
"SRR11948783_106","chromosome"
"SRR11948783_107","chromosome"
"SRR11948783_108","chromosome"
"SRR11948783_109","chromosome"
"SRR11948783_110","chromosome"
"SRR11948783_111","chromosome"
"SRR11948783_112","chromosome"
"SRR11948783_113","chromosome"
"SRR11948783_114","chromosome"
"SRR11948783_115","chromosome"
"SRR11948783_116","chromosome"
"SRR11948783_117","chromosome"
"SRR11948783_118","chromosome"
"SRR11948783_119","chromosome"
"SRR11948783_120","chromosome"
"SRR11948783_121","chromosome"
"SRR11948783_122","chromosome"
"SRR11948783_123","chromosome"
"SRR11948783_124","chromosome"
"SRR11948783_125","chromosome"
"SRR11948783_126","chromosome"
"SRR11948783_127","chromosome"
"SRR11948783_128","chromosome"
"SRR11948783_129","chromosome"
"SRR11948783_130","chromosome"
"SRR11948783_131","chromosome"
"SRR11948783_132","chromosome"
"SRR11948783_133","chromosome"
"SRR11948783_134","chromosome"
"SRR11948783_135","chromosome"
"SRR11948783_136","chromosome"
"SRR11948783_137","chromosome"
"SRR11948783_138","chromosome"
"SRR11948783_139","chromosome"
"SRR11948783_140","chromosome"
"SRR11948783_141","chromosome"
"SRR11948783_142","chromosome"
"SRR11948783_143","chromosome"
"SRR11948783_144","chromosome"
"SRR11948783_145","chromosome"
"SRR11948783_146","chromosome"
"SRR11948783_147","chromosome"
"SRR11948783_148","chromosome"
"SRR11948783_149","chromosome"
"SRR11948783_150","chromosome"
"SRR11948783_151","chromosome"
"SRR11948783_152","chromosome"
"SRR11948783_153","chromosome"
"SRR11948783_154","chromosome"
"SRR11948783_155","chromosome"
"SRR11948783_156","chromosome"
"SRR11948783_157","chromosome"
"SRR11948783_158","chromosome"
"SRR11948783_159","chromosome"
"SRR11948783_160","chromosome"
"SRR11948783_161","chromosome"
"SRR11948783_162","chromosome"
"SRR11948783_163","chromosome"
"SRR11948783_164","chromosome"
"SRR11948783_165","chromosome"
"SRR11948783_166","chromosome"
"SRR11948783_167","chromosome"
"SRR11948783_168","chromosome"
"SRR11948783_169","chromosome"
"SRR11948783_170","chromosome"
"SRR11948783_171","chromosome"
"SRR11948783_172","chromosome"
"SRR11948783_173","chromosome"
"SRR11948783_174","chromosome"
"SRR11948783_175","chromosome"
"SRR11948783_176","chromosome"
"SRR11948783_177","chromosome"
"SRR11948783_178","chromosome"
"SRR11948783_179","chromosome"
"SRR11948783_180","chromosome"
"SRR11948783_181","chromosome"
"SRR11948783_182","chromosome"
"SRR11948783_183","chromosome"
"SRR11948783_184","chromosome"
"SRR11948783_185","chromosome"
"SRR11948783_186","chromosome"
"SRR11948783_187","chromosome"
"SRR11948783_188","chromosome"
"SRR11948783_189","chromosome"
"SRR11948783_190","chromosome"
"SRR11948783_191","chromosome"
"SRR11948783_192","chromosome"
"SRR11948783_193","chromosome"
"SRR11948783_194","chromosome"
"SRR11948783_195","chromosome"
"SRR11948783_35","plasmid"
"SRR11948783_45","plasmid"
"SRR11948783_50","plasmid"
"SRR11948783_51","plasmid"
"SRR11948783_54","plasmid"
"SRR11948783_57","plasmid"
"SRR11948783_59","plasmid"
"SRR11948783_67","plasmid"
"SRR11948783_70","plasmid"
"SRR11948783_71","plasmid"
"SRR11948783_72","chromosome"
"SRR11948783_74","plasmid"
"SRR11948783_76","plasmid"
"SRR11948783_79","plasmid"
"SRR11948783_80","plasmid"
"SRR11948783_85","plasmid"
"SRR11948783_89","plasmid"
"SRR11948783_91","plasmid"
"SRR11948783_93","plasmid"
"SRR11948783_94","plasmid"
"SRR11948783_95","plasmid"
"SRR11948784_1","chromosome"
"SRR11948784_2","chromosome"
"SRR11948784_3","chromosome"
"SRR11948784_4","chromosome"
"SRR11948784_5","chromosome"
"SRR11948784_6","chromosome"
"SRR11948784_7","chromosome"
"SRR11948784_8","chromosome"
"SRR11948784_9","chromosome"
"SRR11948784_10","chromosome"
"SRR11948784_11","chromosome"
"SRR11948784_12","chromosome"
"SRR11948784_13","chromosome"
"SRR11948784_14","chromosome"
"SRR11948784_15","chromosome"
"SRR11948784_16","chromosome"
"SRR11948784_17","chromosome"
"SRR11948784_18","chromosome"
"SRR11948784_19","chromosome"
"SRR11948784_20","chromosome"
"SRR11948784_21","chromosome"
"SRR11948784_22","chromosome"
"SRR11948784_23","chromosome"
"SRR11948784_24","chromosome"
"SRR11948784_25","chromosome"
"SRR11948784_26","chromosome"
"SRR11948784_27","chromosome"
"SRR11948784_28","chromosome"
"SRR11948784_29","chromosome"
"SRR11948784_30","chromosome"
"SRR11948784_31","chromosome"
"SRR11948784_32","chromosome"
"SRR11948784_34","chromosome"
"SRR11948784_35","chromosome"
"SRR11948784_36","chromosome"
"SRR11948784_37","chromosome"
"SRR11948784_38","chromosome"
"SRR11948784_39","chromosome"
"SRR11948784_40","chromosome"
"SRR11948784_41","chromosome"
"SRR11948784_42","chromosome"
"SRR11948784_43","chromosome"
"SRR11948784_44","chromosome"
"SRR11948784_45","chromosome"
"SRR11948784_46","chromosome"
"SRR11948784_47","chromosome"
"SRR11948784_50","plasmid"
"SRR11948784_52","chromosome"
"SRR11948784_54","chromosome"
"SRR11948784_55","chromosome"
"SRR11948784_57","chromosome"
"SRR11948784_58","chromosome"
"SRR11948784_59","chromosome"
"SRR11948784_60","chromosome"
"SRR11948784_61","chromosome"
"SRR11948784_62","chromosome"
"SRR11948784_63","chromosome"
"SRR11948784_65","chromosome"
"SRR11948784_67","chromosome"
"SRR11948784_68","chromosome"
"SRR11948784_71","chromosome"
"SRR11948784_73","chromosome"
"SRR11948784_75","chromosome"
"SRR11948784_77","chromosome"
"SRR11948784_78","chromosome"
"SRR11948784_82","chromosome"
"SRR11948784_83","chromosome"
"SRR11948784_84","chromosome"
"SRR11948784_85","chromosome"
"SRR11948784_86","chromosome"
"SRR11948784_88","chromosome"
"SRR11948784_89","chromosome"
"SRR11948784_90","chromosome"
"SRR11948784_92","chromosome"
"SRR11948784_94","chromosome"
"SRR11948784_98","chromosome"
"SRR11948784_99","chromosome"
"SRR11948784_100","chromosome"
"SRR11948784_101","chromosome"
"SRR11948784_102","chromosome"
"SRR11948784_103","chromosome"
"SRR11948784_104","chromosome"
"SRR11948784_105","chromosome"
"SRR11948784_106","chromosome"
"SRR11948784_107","chromosome"
"SRR11948784_108","chromosome"
"SRR11948784_109","chromosome"
"SRR11948784_110","chromosome"
"SRR11948784_111","chromosome"
"SRR11948784_112","chromosome"
"SRR11948784_113","chromosome"
"SRR11948784_114","chromosome"
"SRR11948784_115","chromosome"
"SRR11948784_116","chromosome"
"SRR11948784_117","chromosome"
"SRR11948784_118","chromosome"
"SRR11948784_119","chromosome"
"SRR11948784_120","chromosome"
"SRR11948784_121","chromosome"
"SRR11948784_122","chromosome"
"SRR11948784_123","chromosome"
"SRR11948784_124","chromosome"
"SRR11948784_125","chromosome"
"SRR11948784_126","chromosome"
"SRR11948784_127","chromosome"
"SRR11948784_128","chromosome"
"SRR11948784_129","chromosome"
"SRR11948784_130","chromosome"
"SRR11948784_131","chromosome"
"SRR11948784_132","chromosome"
"SRR11948784_133","chromosome"
"SRR11948784_134","chromosome"
"SRR11948784_135","chromosome"
"SRR11948784_136","chromosome"
"SRR11948784_137","chromosome"
"SRR11948784_138","chromosome"
"SRR11948784_139","chromosome"
"SRR11948784_140","chromosome"
"SRR11948784_141","chromosome"
"SRR11948784_142","chromosome"
"SRR11948784_143","chromosome"
"SRR11948784_144","chromosome"
"SRR11948784_145","chromosome"
"SRR11948784_146","chromosome"
"SRR11948784_147","chromosome"
"SRR11948784_148","chromosome"
"SRR11948784_149","chromosome"
"SRR11948784_150","chromosome"
"SRR11948784_151","chromosome"
"SRR11948784_152","chromosome"
"SRR11948784_153","chromosome"
"SRR11948784_154","chromosome"
"SRR11948784_155","chromosome"
"SRR11948784_156","chromosome"
"SRR11948784_157","chromosome"
"SRR11948784_158","chromosome"
"SRR11948784_159","chromosome"
"SRR11948784_160","chromosome"
"SRR11948784_161","chromosome"
"SRR11948784_162","chromosome"
"SRR11948784_163","chromosome"
"SRR11948784_164","chromosome"
"SRR11948784_165","chromosome"
"SRR11948784_166","chromosome"
"SRR11948784_167","chromosome"
"SRR11948784_168","chromosome"
"SRR11948784_169","chromosome"
"SRR11948784_170","chromosome"
"SRR11948784_171","chromosome"
"SRR11948784_172","chromosome"
"SRR11948784_173","chromosome"
"SRR11948784_174","chromosome"
"SRR11948784_175","chromosome"
"SRR11948784_176","chromosome"
"SRR11948784_177","chromosome"
"SRR11948784_178","chromosome"
"SRR11948784_179","chromosome"
"SRR11948784_180","chromosome"
"SRR11948784_181","chromosome"
"SRR11948784_182","chromosome"
"SRR11948784_183","chromosome"
"SRR11948784_184","chromosome"
"SRR11948784_185","chromosome"
"SRR11948784_186","chromosome"
"SRR11948784_187","chromosome"
"SRR11948784_188","chromosome"
"SRR11948784_189","chromosome"
"SRR11948784_190","chromosome"
"SRR11948784_191","chromosome"
"SRR11948784_192","chromosome"
"SRR11948784_193","chromosome"
"SRR11948784_194","chromosome"
"SRR11948784_195","chromosome"
"SRR11948784_196","chromosome"
"SRR11948784_197","chromosome"
"SRR11948784_198","chromosome"
"SRR11948784_199","chromosome"
"SRR11948784_200","chromosome"
"SRR11948784_201","chromosome"
"SRR11948784_202","chromosome"
"SRR11948784_203","chromosome"
"SRR11948784_204","chromosome"
"SRR11948784_205","chromosome"
"SRR11948784_206","chromosome"
"SRR11948784_207","chromosome"
"SRR11948784_208","chromosome"
"SRR11948784_33","plasmid"
"SRR11948784_48","plasmid"
"SRR11948784_49","plasmid"
"SRR11948784_51","plasmid"
"SRR11948784_53","plasmid"
"SRR11948784_56","plasmid"
"SRR11948784_64","plasmid"
"SRR11948784_66","plasmid"
"SRR11948784_69","plasmid"
"SRR11948784_70","plasmid"
"SRR11948784_72","chromosome"
"SRR11948784_74","plasmid"
"SRR11948784_76","plasmid"
"SRR11948784_79","plasmid"
"SRR11948784_80","plasmid"
"SRR11948784_81","plasmid"
"SRR11948784_87","plasmid"
"SRR11948784_91","plasmid"
"SRR11948784_93","plasmid"
"SRR11948784_95","plasmid"
"SRR11948784_96","plasmid"
"SRR11948784_97","plasmid"
"SRR11948872_1","chromosome"
"SRR11948872_2","chromosome"
"SRR11948872_3","chromosome"
"SRR11948872_4","chromosome"
"SRR11948872_5","chromosome"
"SRR11948872_6","chromosome"
"SRR11948872_7","chromosome"
"SRR11948872_8","chromosome"
"SRR11948872_9","chromosome"
"SRR11948872_10","chromosome"
"SRR11948872_11","chromosome"
"SRR11948872_12","chromosome"
"SRR11948872_13","chromosome"
"SRR11948872_14","chromosome"
"SRR11948872_15","chromosome"
"SRR11948872_16","chromosome"
"SRR11948872_17","chromosome"
"SRR11948872_18","chromosome"
"SRR11948872_19","chromosome"
"SRR11948872_20","chromosome"
"SRR11948872_21","chromosome"
"SRR11948872_22","chromosome"
"SRR11948872_23","chromosome"
"SRR11948872_24","chromosome"
"SRR11948872_25","chromosome"
"SRR11948872_26","chromosome"
"SRR11948872_28","chromosome"
"SRR11948872_29","chromosome"
"SRR11948872_30","chromosome"
"SRR11948872_31","chromosome"
"SRR11948872_32","chromosome"
"SRR11948872_33","chromosome"
"SRR11948872_34","chromosome"
"SRR11948872_35","chromosome"
"SRR11948872_37","chromosome"
"SRR11948872_38","chromosome"
"SRR11948872_39","chromosome"
"SRR11948872_40","chromosome"
"SRR11948872_41","chromosome"
"SRR11948872_43","chromosome"
"SRR11948872_44","chromosome"
"SRR11948872_45","chromosome"
"SRR11948872_47","chromosome"
"SRR11948872_49","chromosome"
"SRR11948872_50","chromosome"
"SRR11948872_54","chromosome"
"SRR11948872_55","plasmid"
"SRR11948872_56","chromosome"
"SRR11948872_57","chromosome"
"SRR11948872_59","chromosome"
"SRR11948872_61","chromosome"
"SRR11948872_63","chromosome"
"SRR11948872_64","chromosome"
"SRR11948872_65","chromosome"
"SRR11948872_66","chromosome"
"SRR11948872_67","chromosome"
"SRR11948872_68","chromosome"
"SRR11948872_70","chromosome"
"SRR11948872_72","chromosome"
"SRR11948872_74","chromosome"
"SRR11948872_75","chromosome"
"SRR11948872_76","chromosome"
"SRR11948872_77","chromosome"
"SRR11948872_78","chromosome"
"SRR11948872_79","chromosome"
"SRR11948872_80","chromosome"
"SRR11948872_81","chromosome"
"SRR11948872_82","chromosome"
"SRR11948872_83","chromosome"
"SRR11948872_84","chromosome"
"SRR11948872_85","chromosome"
"SRR11948872_86","chromosome"
"SRR11948872_87","chromosome"
"SRR11948872_88","chromosome"
"SRR11948872_89","chromosome"
"SRR11948872_90","chromosome"
"SRR11948872_91","chromosome"
"SRR11948872_92","chromosome"
"SRR11948872_93","chromosome"
"SRR11948872_94","chromosome"
"SRR11948872_95","chromosome"
"SRR11948872_96","chromosome"
"SRR11948872_97","chromosome"
"SRR11948872_98","chromosome"
"SRR11948872_99","chromosome"
"SRR11948872_100","chromosome"
"SRR11948872_101","chromosome"
"SRR11948872_102","chromosome"
"SRR11948872_103","chromosome"
"SRR11948872_104","chromosome"
"SRR11948872_105","chromosome"
"SRR11948872_106","chromosome"
"SRR11948872_107","chromosome"
"SRR11948872_108","chromosome"
"SRR11948872_109","chromosome"
"SRR11948872_110","chromosome"
"SRR11948872_111","chromosome"
"SRR11948872_112","chromosome"
"SRR11948872_113","chromosome"
"SRR11948872_114","chromosome"
"SRR11948872_115","chromosome"
"SRR11948872_116","chromosome"
"SRR11948872_117","chromosome"
"SRR11948872_118","chromosome"
"SRR11948872_119","chromosome"
"SRR11948872_120","chromosome"
"SRR11948872_121","chromosome"
"SRR11948872_122","chromosome"
"SRR11948872_123","chromosome"
"SRR11948872_124","chromosome"
"SRR11948872_125","chromosome"
"SRR11948872_126","chromosome"
"SRR11948872_127","chromosome"
"SRR11948872_128","chromosome"
"SRR11948872_129","chromosome"
"SRR11948872_130","chromosome"
"SRR11948872_131","chromosome"
"SRR11948872_132","chromosome"
"SRR11948872_133","chromosome"
"SRR11948872_134","chromosome"
"SRR11948872_135","chromosome"
"SRR11948872_136","chromosome"
"SRR11948872_137","chromosome"
"SRR11948872_138","chromosome"
"SRR11948872_139","chromosome"
"SRR11948872_140","chromosome"
"SRR11948872_141","chromosome"
"SRR11948872_142","chromosome"
"SRR11948872_143","chromosome"
"SRR11948872_144","chromosome"
"SRR11948872_145","chromosome"
"SRR11948872_146","chromosome"
"SRR11948872_147","chromosome"
"SRR11948872_148","chromosome"
"SRR11948872_149","chromosome"
"SRR11948872_150","chromosome"
"SRR11948872_151","chromosome"
"SRR11948872_152","chromosome"
"SRR11948872_153","chromosome"
"SRR11948872_154","chromosome"
"SRR11948872_155","chromosome"
"SRR11948872_156","chromosome"
"SRR11948872_157","chromosome"
"SRR11948872_158","chromosome"
"SRR11948872_159","chromosome"
"SRR11948872_160","chromosome"
"SRR11948872_161","chromosome"
"SRR11948872_162","chromosome"
"SRR11948872_163","chromosome"
"SRR11948872_164","chromosome"
"SRR11948872_165","chromosome"
"SRR11948872_166","chromosome"
"SRR11948872_167","chromosome"
"SRR11948872_168","chromosome"
"SRR11948872_169","chromosome"
"SRR11948872_170","chromosome"
"SRR11948872_171","chromosome"
"SRR11948872_172","chromosome"
"SRR11948872_173","chromosome"
"SRR11948872_174","chromosome"
"SRR11948872_175","chromosome"
"SRR11948872_176","chromosome"
"SRR11948872_177","chromosome"
"SRR11948872_178","chromosome"
"SRR11948872_179","chromosome"
"SRR11948872_180","chromosome"
"SRR11948872_181","chromosome"
"SRR11948872_182","chromosome"
"SRR11948872_183","chromosome"
"SRR11948872_27","plasmid"
"SRR11948872_36","plasmid"
"SRR11948872_42","plasmid"
"SRR11948872_46","plasmid"
"SRR11948872_48","plasmid"
"SRR11948872_51","plasmid"
"SRR11948872_52","plasmid"
"SRR11948872_53","plasmid"
"SRR11948872_58","plasmid"
"SRR11948872_60","plasmid"
"SRR11948872_62","plasmid"
"SRR11948872_69","plasmid"
"SRR11948872_71","plasmid"
"SRR11948872_73","plasmid"
"SRR11949021_1","chromosome"
"SRR11949021_2","chromosome"
"SRR11949021_3","chromosome"
"SRR11949021_4","chromosome"
"SRR11949021_5","chromosome"
"SRR11949021_6","chromosome"
"SRR11949021_7","chromosome"
"SRR11949021_8","chromosome"
"SRR11949021_9","chromosome"
"SRR11949021_10","chromosome"
"SRR11949021_11","chromosome"
"SRR11949021_12","chromosome"
"SRR11949021_13","chromosome"
"SRR11949021_14","chromosome"
"SRR11949021_15","chromosome"
"SRR11949021_16","chromosome"
"SRR11949021_17","chromosome"
"SRR11949021_18","chromosome"
"SRR11949021_20","chromosome"
"SRR11949021_21","chromosome"
"SRR11949021_22","chromosome"
"SRR11949021_24","chromosome"
"SRR11949021_25","chromosome"
"SRR11949021_29","chromosome"
"SRR11949021_31","chromosome"
"SRR11949021_32","chromosome"
"SRR11949021_33","chromosome"
"SRR11949021_34","chromosome"
"SRR11949021_35","chromosome"
"SRR11949021_36","chromosome"
"SRR11949021_37","chromosome"
"SRR11949021_38","chromosome"
"SRR11949021_39","chromosome"
"SRR11949021_40","chromosome"
"SRR11949021_41","chromosome"
"SRR11949021_42","chromosome"
"SRR11949021_43","chromosome"
"SRR11949021_44","chromosome"
"SRR11949021_45","chromosome"
"SRR11949021_46","chromosome"
"SRR11949021_47","chromosome"
"SRR11949021_48","chromosome"
"SRR11949021_49","chromosome"
"SRR11949021_50","chromosome"
"SRR11949021_51","chromosome"
"SRR11949021_52","chromosome"
"SRR11949021_53","chromosome"
"SRR11949021_54","chromosome"
"SRR11949021_55","chromosome"
"SRR11949021_56","chromosome"
"SRR11949021_57","chromosome"
"SRR11949021_58","chromosome"
"SRR11949021_59","chromosome"
"SRR11949021_60","chromosome"
"SRR11949021_61","chromosome"
"SRR11949021_62","chromosome"
"SRR11949021_63","chromosome"
"SRR11949021_64","chromosome"
"SRR11949021_65","chromosome"
"SRR11949021_66","chromosome"
"SRR11949021_67","chromosome"
"SRR11949021_68","chromosome"
"SRR11949021_69","chromosome"
"SRR11949021_70","chromosome"
"SRR11949021_71","chromosome"
"SRR11949021_72","chromosome"
"SRR11949021_73","chromosome"
"SRR11949021_74","chromosome"
"SRR11949021_75","chromosome"
